root;no_asm;no_8x8dct;no_cabac;no_deblock;no_fast_pskip;no_mbtree;no_mixed_refs;no_weightb;rc_lookahead;rc_lookahead_20;rc_lookahead_40;rc_lookahead_60;ref;ref_1;ref_5;ref_9;core;core1;core2;core3;core4;energy;performance
1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.7422;42.258
1;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4094;29.174
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.8472;33.59
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;3.9026;122.262
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.6598;65.406
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.1862;46.656
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.5316;46.726
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;5.455;170.516
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.6714;91.506
1;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;3.1754;65.988
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.163;22.59
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.4794;80.118
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.625;42.712
1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.4164;29.674
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.87;34.208
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;3.9348;122.942
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.5316;65.834
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.222;47.138
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.7642;47.44
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.6314;171.186
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.6934;92.288
1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;3.1192;66.46
1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.2548;23.282
1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.5654;80.582
1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.718;43.45
1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.3998;30.392
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.9624;34.832
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.0612;123.422
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.5742;66.384
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.1622;47.534
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.7732;48.082
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.6668;171.936
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.662;92.482
1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;3.215;66.928
1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2252;23.278
1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.8396;86.438
1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.874;46.026
1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4912;31.218
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.656;30.114
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.5706;111.978
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.364;58.836
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1.8888;40.032
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.1344;39.166
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;4.6684;146.138
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;2.994;76.774
1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.6204;52.294
1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3262;25.124
1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.8488;86.728
1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.8246;46.01
1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.4388;31.026
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.6654;30.12
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.4638;111.83
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.3438;59.142
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1.8616;40.066
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.327;39.126
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;4.6432;146.228
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.0804;76.862
1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.5302;52.074
1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.2674;23.326
1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.6836;86.716
1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.7596;45.874
1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4442;30.892
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.6956;29.872
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;3.6752;111.742
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.3066;59.074
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1.8558;40.266
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.2454;39.202
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;4.8122;146.222
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;2.983;76.83
1;1;1;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;2.4254;52.128
1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2448;23.212
1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.7484;86.252
1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8816;45.674
1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4474;30.814
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7022;30.748
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;3.6746;111.684
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.3424;58.808
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1.8748;40.134
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.1128;38.922
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;4.512;146.064
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.0204;76.47
1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;2.5948;52.14
1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.3016;23.456
1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.862;86.114
1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.8704;45.772
1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.428;30.698
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.6252;29.826
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;3.4546;111.596
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.2704;58.706
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1.9726;40.376
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.3098;39.142
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;4.5308;146.116
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.1682;76.688
1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;2.6142;52.074
1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.234;22.92
1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.7512;86.228
1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.7554;45.616
1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.483;31.084
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.6968;29.758
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.6954;111.536
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.3644;58.754
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;1.9856;40.088
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.392;38.886
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;4.5232;146.086
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;2.98;76.59
1;1;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;2.675;52.128
1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.287;24.4
1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.6862;86.582
1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.8872;45.972
1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.4992;31
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.8808;34.32
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;4.1638;126.692
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.7384;66.91
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;2.2128;46.412
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.545;46.582
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;5.5222;172.548
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.6838;91.208
1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;3.134;63.514
1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.2946;23.39
1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.6876;86.594
1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.8804;46.092
1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.5172;31.134
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.8854;34.1
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.9226;126.804
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.6;67.058
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;1;0;0;1;0;2.229;46.482
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.765;46.55
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;5.677;172.592
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;3.6792;90.858
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;3.151;63.334
1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.2432;23.056
1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.77;86.89
1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.7576;45.83
1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.469;31.054
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.955;34.324
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;4.1906;126.988
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.6012;67.028
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;2.1538;46.426
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.7378;46.498
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;5.6766;172.592
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;3.6266;91.022
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;2.9538;63.534
1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.2322;23.666
1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.842;86.362
1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.9006;46.912
1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.472;30.86
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.8746;34.218
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;4.2256;126.312
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.687;66.642
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;2.12;46.24
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;2.5324;46.374
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;5.5154;172.22
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;3.5316;90.854
1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;3.1352;63.74
1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.2834;23.01
1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.8442;86.332
1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.8848;45.708
1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.4446;31.128
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.8866;33.97
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;3.9038;126.148
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.6402;66.678
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;2.1574;46.608
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.7364;47.642
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;5.4904;172.216
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;3.6784;90.75
1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;3.1194;63.314
1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.264;23.244
1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.663;86.272
1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.7488;45.726
1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4394;30.756
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.9624;34.102
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.1624;126.404
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.621;66.554
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;2.1366;46.408
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.758;46.53
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;0;0;5.6856;172.2
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;1;0;0;3.5516;90.766
1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;0;2.9102;63.748
1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.148;21.97
1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.5026;78.394
1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.7114;41.85
1;1;1;1;1;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.307;28.656
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.502;28.068
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.3908;102.82
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.1654;54.416
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1.7334;37.18
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1.9904;36.92
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;4.1836;135.302
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;2.806;71.382
1;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.4072;48.838
1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1.2046;22.452
1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;2.6152;79.098
1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1.7442;42.4
1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;1;0;1.3118;29.254
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1.5404;28.67
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;3.1928;103.448
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;0;2.1286;54.998
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;0;1.8246;38.006
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;2.155;37.614
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;4.2014;135.914
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;1;0;0;2.9392;72.078
1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;2.4206;49.426
1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;1;1.175;23.162
1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;0;0;2.5426;79.862
1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1.6466;43.192
1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1.4058;29.8
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1.6536;31.002
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;0;3.4594;104.53
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;1;0;0;2.1936;55.59
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1.8758;38.446
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;2.184;37.948
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;0;4.2198;136.322
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;2.7902;72.318
1;1;1;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;2.285;49.866
1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1;1.1464;21.698
1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;2.4302;78.566
1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1.7112;41.828
1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1.3652;28.674
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;1;1.5386;28.338
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;3.3676;102.812
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;0;2.2138;54.626
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1.7972;37.578
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1.9842;36.996
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0;0;4.3258;135.598
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;2.8486;71.512
1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;2.4124;49.008
1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1.2314;22.854
1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;0;2.4552;79.318
1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;0;1.7256;42.708
1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1.392;29.288
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1.5228;28.834
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;3.2238;103.938
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;2.1276;55.212
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1.8028;38.194
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;2.1806;37.616
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;4.4644;136.276
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;0;2.9094;72.158
1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;2.4542;49.85
1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1.187;23.35
1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;2.5358;79.768
1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1.6554;43.522
1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;0;1.3662;29.918
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;1;1.6596;30.254
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;0;3.4418;104.204
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.1576;55.888
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;1.76;38.602
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2.1788;38.178
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;4.5082;136.814
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;2.8808;72.436
1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;2.3106;50.466
1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1.1564;21.65
1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;0;2.5738;78.57
1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1.705;41.828
1;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;1.36;28.562
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1.7066;31.152
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;3.76;114.69
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;2.4286;60.804
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1.9612;42.32
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;2.3292;42.476
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;0;0;4.988;156.172
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;0;3.2254;82.656
1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;0;2.8276;57.664
