workload;root;LZP;ROLZX;RANK;TEXT;skip;TPAQ;BWTS;LZ;blocksize_1MB;MTFT;blocksize_1KB;entropy;SRT;X86;checksum;FPAQ;RLT;BWT;blocksize_1GB;jobs_8;jobs_1;jobs_4;TPAQX;CM;ZRLT;Range;ROLZ;ANS0;ANS1;Huffman;energy;performance
v5.12.tar;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;46791.2273637;949.77
v5.12.tar;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;2419.517334554;115.902
v5.12.tar;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4892.521118666;88.796
v5.12.tar;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;3276.89556174;156.092
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;571.84003188;10.226
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1301.374339154;37.864
v5.12.tar;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;45995.952245628;977.552
v5.12.tar;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3064.738427012;67.178
v5.12.tar;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;4428.886104284;94.21
v5.12.tar;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;4383.427083632;83.782
v5.12.tar;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;184415.785127968;3665.43
v5.12.tar;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;283.81141119;4.108
v5.12.tar;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1028.068318616;18.184
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1366.757360812;41.134
v5.12.tar;1;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;4572.642772812;99.264
v5.12.tar;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1044.83061043;21.504
v5.12.tar;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2287.64226424;45.156
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1590.037432158;50.058
v5.12.tar;1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;176613.68356284;3670.28
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;565.062221186;8.782
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;38289.604414008;791.236
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;43557.878392942;899.966
v5.12.tar;1;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;4572.067883614;97.83
v5.12.tar;1;0;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;4242.742235132;92.652
v5.12.tar;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;184372.815549328;3709.184
v5.12.tar;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1792.37904908;34.116
v5.12.tar;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;38041.283799;811.41
v5.12.tar;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4829.302947066;89.788
v5.12.tar;1;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;3918.982415444;82.362
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;969.060703038;16.092
v5.12.tar;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2245.892029796;102.624
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;43306.037589354;899.726
v5.12.tar;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2943.06866931;139.452
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1770.6811198;58.622
v5.12.tar;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;2415.938178622;69.702
v5.12.tar;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;44453.280557338;916.332
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3293.250081764;71.224
v5.12.tar;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2582.08814692;47.218
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;36682.746066174;792.62
v5.12.tar;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;37356.77794244;802.458
v5.12.tar;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;2125.29237939;98.564
v5.12.tar;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;3194.959383478;153.144
v5.12.tar;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;47663.091024408;995.482
v5.12.tar;1;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;7353.033621846;149.632
v5.12.tar;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;4764.113522386;98.782
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;43361.808510022;901.712
v5.12.tar;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;185395.797810884;3686.444
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1364.338978154;38.428
v5.12.tar;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;3502.391194914;74.806
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1024.470372626;30.614
v5.12.tar;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2532.517188468;50.474
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;391.747685688;8.698
v5.12.tar;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1319.447490486;39.12
v5.12.tar;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;66860.589175332;1331.618
v5.12.tar;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2511.172260402;50.238
v5.12.tar;1;0;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1806.898393444;87.29
v5.12.tar;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1229.765250382;38.012
v5.12.tar;1;0;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;3940.108417572;89.012
v5.12.tar;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;183146.779348018;3721.958
v5.12.tar;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2089.772097308;41.456
v5.12.tar;1;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2413.284353956;112.664
v5.12.tar;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2630.177019356;50.912
v5.12.tar;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4603.97716983;84.25
v5.12.tar;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;44637.015506194;905.868
v5.12.tar;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4057.656656336;95.24
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;2378.227340274;71.892
v5.12.tar;1;0;0;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4403.402676756;101.966
v5.12.tar;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2455.235219434;47.072
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1204.349654848;21.442
v5.12.tar;1;0;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;5189.79794975;114.39
v5.12.tar;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1536.591202486;27.864
v5.12.tar;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2369.380039784;39.662
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;37945.614732184;803.678
v5.12.tar;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;50346.219809568;1017.69
v5.12.tar;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1632.635893038;46.82
v5.12.tar;1;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1100.190244968;31.088
v5.12.tar;1;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2835.803563954;132.382
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;42451.451278502;914.626
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1048.864663592;29.362
v5.12.tar;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4828.83332203;106.634
v5.12.tar;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;184853.182107416;3651.524
v5.12.tar;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;8089.13101973;148.952
v5.12.tar;1;1;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1631.99948624;29.992
v5.12.tar;1;1;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4449.365853046;84.114
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1041.065068782;31.484
v5.12.tar;1;1;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;226875.075466094;4685.064
v5.12.tar;1;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;200608.974392768;4012.634
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1166.15432764;21.44
v5.12.tar;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2417.067248054;47.146
v5.12.tar;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2461.113773092;45.142
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;591.03958379;10.708
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;2079.162596418;38.792
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1413.336358774;28.7
v5.12.tar;1;1;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;138662.456649232;2858.314
v5.12.tar;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1386.037455122;31.94
v5.12.tar;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;44851.886435176;922.504
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1034.369428438;30.594
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;447.761411314;11.32
v5.12.tar;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;2439.10471551;119.868
v5.12.tar;1;0;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4827.428335382;112.012
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1125.245629398;31.97
v5.12.tar;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4788.232089568;111.04
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;4608.81073229;81.268
v5.12.tar;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;3613.626845568;167.534
v5.12.tar;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2095.87982205;36.488
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1088.81543229;30.266
v5.12.tar;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4766.227425686;104.44
v5.12.tar;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;265.674672336;4.344
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1392.247634758;32.824
v5.12.tar;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2257.014981226;105.954
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1896.944734502;33.61
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;44368.634725624;910.582
v5.12.tar;1;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;192972.841523236;4047.816
v5.12.tar;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1894.169215816;32.976
v5.12.tar;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;194381.611024112;4037.708
v5.12.tar;1;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;8136.29874381;356.264
v5.12.tar;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1833.796720668;35.256
v5.12.tar;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2981.223116068;150.276
v5.12.tar;1;1;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;2720.979658888;87.934
v5.12.tar;1;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;2419.488375674;110.128
v5.12.tar;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1101.68556673;19.04
v5.12.tar;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;44721.552751608;918.268
v5.12.tar;1;0;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;4765.224859316;110.316
v5.12.tar;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;356.226950272;5.694
v5.12.tar;1;0;1;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;35087.192481814;1288.946
v5.12.tar;1;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1974.768005728;45.868
v5.12.tar;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;5578.832664136;122.37
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1187.52303432;32.764
v5.12.tar;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;8954.771808852;364.15
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;2347.701717588;99.308
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1235.703258174;38.146
v5.12.tar;1;0;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;33779.208721252;1251.36
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;2515.303594844;115.096
v5.12.tar;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;2578.596669408;115.988
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;258.827774006;3.902
v5.12.tar;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1560.31825867;32.008
v5.12.tar;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1734.87922726;50.638
v5.12.tar;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1610.575788676;29.332
v5.12.tar;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;512.210742084;10.402
v5.12.tar;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;3179.178206136;156.09
v5.12.tar;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;2199.756639796;99.218
v5.12.tar;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;2743.960133712;139.918
v5.12.tar;1;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;120943.195128336;2508.992
v5.12.tar;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;12217.483950224;513.948
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;6420.83145986;111.276
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;5563.986814738;96.116
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;6019.009145648;291.27
v5.12.tar;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;39821.826643494;1425.974
v5.12.tar;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;2258.72607778;101.754
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;591.9043571;9.926
v5.12.tar;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;119074.745825304;2510.312
v5.12.tar;1;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;2469.958825938;111.73
v5.12.tar;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;504.002010212;8.508
v5.12.tar;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;975.392508246;16.606
v5.12.tar;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1953.389447794;61.358
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;5530.303574004;97.396
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;2864.144894774;132.086
v5.12.tar;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;958.30738231;18.508
v5.12.tar;1;0;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;9224.748044754;402.644
v5.12.tar;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1047.048866744;30.114
v5.12.tar;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2610.319176616;120.822
v5.12.tar;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;42853.260105964;906.466
v5.12.tar;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;38956.505047936;1371.654
v5.12.tar;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;3531.306354286;65.834
v5.12.tar;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1233.107885194;21.734
v5.12.tar;1;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;196548.495541986;4009.482
v5.12.tar;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2799.18410622;53.346
v5.12.tar;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1717.296601466;30.196
v5.12.tar;1;0;0;1;1;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;9548.131642562;390.074
v5.12.tar;1;1;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;138714.96312573;2852.592
