time,kernel-time,user-time,max-resident-set-size,avg-resident-set-size,avg-mem-use,config_id,partition,workload,ratio,encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting
3.5,0.19,3.85,160128.0,0.0,0.0,105,5,ambivert.wav.tar,0.999603,1,1,0,0,0,0,1,0,0,0,0
6.82,0.18,7.15,160036.0,0.0,0.0,73,5,ambivert.wav.tar,0.897561,1,0,0,1,0,0,0,1,1,0,0
3.58,0.18,3.89,160104.0,0.0,0.0,57,5,ambivert.wav.tar,0.999603,0,0,0,0,1,0,0,0,0,1,1
3.39,0.18,3.74,160128.0,0.0,0.0,62,5,ambivert.wav.tar,0.94183,0,1,0,1,0,0,0,1,1,1,0
6.78,0.2,7.08,161044.0,0.0,0.0,142,5,ambivert.wav.tar,0.999607,0,0,1,0,0,0,0,0,1,1,0
3.49,0.18,3.8,160040.0,0.0,0.0,118,5,ambivert.wav.tar,0.999603,1,0,0,0,0,0,1,0,1,0,0
3.53,0.2,3.81,160040.0,0.0,0.0,120,5,ambivert.wav.tar,0.999603,1,0,0,1,0,0,0,1,0,1,0
7.67,0.18,8.62,160072.0,0.0,0.0,14,5,ambivert.wav.tar,0.94151,1,1,0,0,0,1,0,1,1,1,0
31.06,0.23,31.43,288764.0,0.0,0.0,135,5,ambivert.wav.tar,0.941826,0,1,0,0,0,0,1,0,1,0,0
8.32,0.17,8.66,160036.0,0.0,0.0,133,5,ambivert.wav.tar,0.94183,0,1,0,0,0,1,0,0,0,1,0
8.31,0.18,8.61,160036.0,0.0,0.0,138,5,ambivert.wav.tar,0.94183,0,1,0,0,1,0,0,1,0,0,1
6.81,0.19,7.13,161584.0,0.0,0.0,186,5,ambivert.wav.tar,0.999922,1,1,0,1,0,0,0,0,0,1,0
6.77,0.21,7.1,160132.0,0.0,0.0,82,5,ambivert.wav.tar,0.999607,1,1,0,0,1,0,0,1,1,0,0
88.84,0.17,89.17,261900.0,0.0,0.0,175,5,ambivert.wav.tar,0.999924,1,0,0,0,0,1,0,0,1,1,0
6.76,0.2,7.1,162172.0,0.0,0.0,108,5,ambivert.wav.tar,0.999865,1,0,1,0,0,0,0,1,0,0,0
7.07,0.2,7.43,161056.0,0.0,0.0,100,5,ambivert.wav.tar,0.941826,1,1,0,0,1,0,0,1,0,0,0
6.8,0.18,7.14,160040.0,0.0,0.0,79,5,ambivert.wav.tar,0.94151,1,1,0,0,1,0,0,1,1,1,1
6.78,0.18,7.1,161844.0,0.0,0.0,113,5,ambivert.wav.tar,0.999922,1,0,0,0,1,0,0,0,0,1,0
3.51,0.21,3.81,160100.0,0.0,0.0,157,5,ambivert.wav.tar,0.999924,0,0,0,0,0,1,0,1,1,1,0
10.55,0.17,10.89,161748.0,0.0,0.0,20,5,ambivert.wav.tar,0.967868,1,1,1,0,0,0,0,1,0,1,0
27.48,0.21,27.82,289200.0,0.0,0.0,51,5,ambivert.wav.tar,0.999922,0,0,0,0,0,0,1,0,0,1,0
3.46,0.19,3.86,160136.0,0.0,0.0,102,5,ambivert.wav.tar,0.999607,1,1,0,1,0,0,0,0,0,0,0
8.04,0.18,8.4,160060.0,0.0,0.0,67,5,ambivert.wav.tar,0.999603,1,0,0,0,1,0,0,1,1,1,0
29.57,0.21,29.88,287628.0,0.0,0.0,59,5,ambivert.wav.tar,0.941507,0,1,0,0,0,0,1,1,1,1,0
6.78,0.18,7.12,160128.0,0.0,0.0,124,5,ambivert.wav.tar,0.999922,1,0,0,0,1,0,0,0,0,1,1
78.81,0.21,79.1,198144.0,0.0,0.0,10,5,ambivert.wav.tar,0.967865,0,0,1,0,0,0,0,0,0,1,0
6.77,0.17,7.1,161584.0,0.0,0.0,151,5,ambivert.wav.tar,0.999865,0,0,0,0,0,0,1,1,1,0,0
81.55,0.19,81.86,261328.0,0.0,0.0,153,5,ambivert.wav.tar,0.999867,0,0,0,0,0,0,1,0,1,1,0
6.81,0.16,7.18,161580.0,0.0,0.0,147,5,ambivert.wav.tar,0.999867,0,0,0,0,1,0,0,0,1,1,0
6.66,0.16,7.04,161852.0,0.0,0.0,29,5,ambivert.wav.tar,0.999867,1,0,0,1,0,0,0,0,1,0,0
8.09,0.18,8.43,161796.0,0.0,0.0,74,5,ambivert.wav.tar,0.999924,1,0,1,0,0,0,0,1,1,1,0
7.38,0.18,7.72,160040.0,0.0,0.0,164,5,ambivert.wav.tar,0.967865,0,0,0,0,1,0,0,1,1,1,1
82.81,0.21,83.08,261144.0,0.0,0.0,172,5,ambivert.wav.tar,0.816931,0,1,0,0,1,0,0,1,1,0,0
6.78,0.17,7.12,160040.0,0.0,0.0,18,5,ambivert.wav.tar,0.999607,1,1,0,0,1,0,0,1,1,1,0
3.19,0.19,3.5,160108.0,0.0,0.0,2,5,ambivert.wav.tar,0.999924,0,1,0,0,1,0,0,0,0,0,0
5.06,0.17,5.4,160036.0,0.0,0.0,42,5,ambivert.wav.tar,0.897559,0,0,0,1,0,0,0,0,1,0,0
3.52,0.2,3.91,160132.0,0.0,0.0,66,5,ambivert.wav.tar,0.94183,0,1,0,0,1,0,0,1,1,0,1
7.38,0.21,7.68,160040.0,0.0,0.0,32,5,ambivert.wav.tar,0.999867,0,1,1,0,0,0,0,0,0,0,0
7.37,0.17,7.69,160036.0,0.0,0.0,40,5,ambivert.wav.tar,0.999865,0,0,1,0,0,0,0,1,0,0,0
85.45,0.2,85.81,260864.0,0.0,0.0,143,5,ambivert.wav.tar,0.999867,0,0,0,1,0,0,0,1,0,1,0
90.3,0.18,90.62,261328.0,0.0,0.0,85,5,ambivert.wav.tar,0.94183,1,1,1,0,0,0,0,1,0,0,0
8.26,0.16,8.61,160040.0,0.0,0.0,134,5,ambivert.wav.tar,0.941826,0,1,0,0,0,0,1,1,0,0,0
8.17,0.17,8.55,160072.0,0.0,0.0,21,5,ambivert.wav.tar,0.897561,1,1,0,1,0,0,0,1,1,0,0
3.52,0.19,3.81,160036.0,0.0,0.0,122,5,ambivert.wav.tar,0.999607,1,0,0,1,0,0,0,0,1,1,0
7.69,0.17,8.65,161772.0,0.0,0.0,131,5,ambivert.wav.tar,0.941824,0,1,0,0,0,1,0,1,0,0,0
6.78,0.21,7.12,160132.0,0.0,0.0,101,5,ambivert.wav.tar,0.999867,1,0,0,0,0,1,0,1,1,0,0
3.54,0.19,3.86,160124.0,0.0,0.0,119,5,ambivert.wav.tar,0.999922,1,0,0,0,0,0,1,0,0,1,0
6.77,0.19,7.12,161584.0,0.0,0.0,31,5,ambivert.wav.tar,0.999924,1,0,0,0,1,0,0,0,0,0,1
3.52,0.19,3.84,160036.0,0.0,0.0,48,5,ambivert.wav.tar,0.999865,0,0,0,0,0,1,0,0,1,0,0
8.32,0.19,8.64,160036.0,0.0,0.0,25,5,ambivert.wav.tar,0.897561,1,0,0,1,0,0,0,0,0,0,0
3.5,0.24,3.81,160140.0,0.0,0.0,109,5,ambivert.wav.tar,0.999607,1,0,1,0,0,0,0,0,1,0,0
5.07,0.15,5.42,160040.0,0.0,0.0,130,5,ambivert.wav.tar,0.999924,0,1,0,0,1,0,0,0,1,0,0
6.81,0.2,7.14,160036.0,0.0,0.0,111,5,ambivert.wav.tar,0.999603,1,0,0,0,1,0,0,1,0,0,0
82.87,0.2,83.16,199684.0,0.0,0.0,171,5,ambivert.wav.tar,0.941826,0,1,0,0,1,0,0,0,1,1,0
6.76,0.19,7.11,160136.0,0.0,0.0,81,5,ambivert.wav.tar,0.999867,1,1,0,0,1,0,0,0,1,1,1
6.77,0.17,7.12,160040.0,0.0,0.0,174,5,ambivert.wav.tar,0.941507,1,0,0,0,0,0,1,0,1,1,0
32.81,0.2,33.16,290464.0,0.0,0.0,90,5,ambivert.wav.tar,0.941826,1,1,0,0,1,0,0,1,1,0,1
6.78,0.16,7.13,162048.0,0.0,0.0,80,5,ambivert.wav.tar,0.999924,1,1,1,0,0,0,0,1,1,0,0
28.48,0.22,28.82,288864.0,0.0,0.0,13,5,ambivert.wav.tar,0.967865,1,0,0,0,0,0,1,1,1,1,0
4.54,0.19,5.4,160072.0,0.0,0.0,137,5,ambivert.wav.tar,0.999922,0,1,0,1,0,0,0,1,0,1,0
3.5,0.19,3.83,160104.0,0.0,0.0,158,5,ambivert.wav.tar,0.999865,0,0,0,1,0,0,0,1,1,1,0
6.75,0.19,7.05,160040.0,0.0,0.0,93,5,ambivert.wav.tar,0.999922,0,1,0,0,1,0,0,1,0,1,0
7.23,0.15,7.56,160036.0,0.0,0.0,3,5,ambivert.wav.tar,0.999865,0,0,1,0,0,0,0,0,0,0,0
84.43,0.2,84.75,198172.0,0.0,0.0,177,5,ambivert.wav.tar,0.941507,1,0,0,0,0,1,0,1,0,1,0
3.54,0.18,3.86,160036.0,0.0,0.0,136,5,ambivert.wav.tar,0.941507,0,1,0,0,0,0,1,0,0,1,0
3.45,0.17,3.8,161800.0,0.0,0.0,52,5,ambivert.wav.tar,0.941507,0,0,0,1,0,0,0,1,1,0,0
6.78,0.19,7.09,160800.0,0.0,0.0,144,5,ambivert.wav.tar,0.816933,0,0,0,1,0,0,0,0,1,1,0
4.52,0.17,5.36,160064.0,0.0,0.0,61,5,ambivert.wav.tar,0.999922,0,1,1,0,0,0,0,1,1,1,0
8.04,0.19,8.4,161824.0,0.0,0.0,161,5,ambivert.wav.tar,0.999867,0,1,0,0,0,0,1,1,0,1,0
4.53,0.2,5.36,161780.0,0.0,0.0,132,5,ambivert.wav.tar,0.941833,0,1,0,0,0,1,0,0,1,0,0
33.57,0.21,33.94,286704.0,0.0,0.0,127,5,ambivert.wav.tar,0.94151,0,1,1,0,0,0,0,0,0,1,0
3.51,0.2,3.8,160036.0,0.0,0.0,112,5,ambivert.wav.tar,0.999924,1,0,0,0,1,0,0,0,1,0,0
4.81,0.19,5.14,160068.0,0.0,0.0,9,5,ambivert.wav.tar,0.816931,0,0,1,0,0,0,0,0,1,0,0
6.77,0.19,7.13,160128.0,0.0,0.0,77,5,ambivert.wav.tar,0.999867,1,1,0,0,0,0,1,1,1,0,0
5.06,0.17,5.42,160036.0,0.0,0.0,44,5,ambivert.wav.tar,0.94183,0,0,0,0,1,0,0,1,0,0,0
7.92,0.19,8.25,160072.0,0.0,0.0,19,5,ambivert.wav.tar,0.999924,1,1,1,0,0,0,0,0,1,1,0
4.55,0.19,5.41,160068.0,0.0,0.0,184,5,ambivert.wav.tar,0.816931,1,0,0,0,1,0,0,1,1,0,1
33.25,0.2,33.56,289092.0,0.0,0.0,140,5,ambivert.wav.tar,0.999922,0,1,0,0,1,0,0,0,0,1,1
3.52,0.19,3.83,160104.0,0.0,0.0,39,5,ambivert.wav.tar,0.897559,0,1,0,0,1,0,0,0,0,0,1
10.64,0.19,10.98,160704.0,0.0,0.0,98,5,ambivert.wav.tar,0.941833,1,1,0,0,0,0,1,0,1,0,0
4.81,0.18,5.15,160088.0,0.0,0.0,94,5,ambivert.wav.tar,0.999924,1,1,1,0,0,0,0,0,1,0,0
3.55,0.22,3.9,160100.0,0.0,0.0,155,5,ambivert.wav.tar,0.999865,0,0,0,0,1,0,0,1,1,0,1
3.17,0.18,3.5,160104.0,0.0,0.0,149,5,ambivert.wav.tar,0.999867,0,0,0,0,0,1,0,1,0,1,0
8.05,0.19,8.39,162080.0,0.0,0.0,16,5,ambivert.wav.tar,0.94151,1,1,1,0,0,0,0,1,1,1,0
8.31,0.15,8.67,160040.0,0.0,0.0,89,5,ambivert.wav.tar,0.999607,1,1,0,0,1,0,0,1,0,1,1
3.4,0.19,3.73,160128.0,0.0,0.0,46,5,ambivert.wav.tar,0.999865,0,0,0,0,1,0,0,0,0,1,0
3.5,0.2,3.82,160128.0,0.0,0.0,103,5,ambivert.wav.tar,0.999603,1,1,0,0,1,0,0,0,0,0,0
3.49,0.2,3.82,160128.0,0.0,0.0,56,5,ambivert.wav.tar,0.94183,0,0,0,0,1,0,0,0,1,0,1
3.12,0.18,3.49,160128.0,0.0,0.0,54,5,ambivert.wav.tar,0.941824,0,0,0,0,1,0,0,1,0,0,1
20.5,0.22,20.85,289076.0,0.0,0.0,173,5,ambivert.wav.tar,0.816933,1,0,0,0,0,0,1,1,1,0,0
6.78,0.18,7.11,160036.0,0.0,0.0,71,5,ambivert.wav.tar,0.941833,1,0,0,0,1,0,0,0,1,1,1
3.13,0.19,3.47,160040.0,0.0,0.0,60,5,ambivert.wav.tar,0.941507,0,1,0,0,1,0,0,1,1,1,0
7.39,0.18,7.73,160036.0,0.0,0.0,168,5,ambivert.wav.tar,0.967865,0,1,0,1,0,0,0,0,1,1,0
3.5,0.18,3.84,160036.0,0.0,0.0,185,5,ambivert.wav.tar,0.94183,1,1,0,0,1,0,0,0,0,1,0
3.56,0.18,3.9,160036.0,0.0,0.0,49,5,ambivert.wav.tar,0.999922,0,0,0,0,0,1,0,0,0,1,0
30.32,0.2,30.65,292140.0,0.0,0.0,179,5,ambivert.wav.tar,0.816933,1,0,1,0,0,0,0,1,1,0,0
87.55,0.21,87.89,199724.0,0.0,0.0,181,5,ambivert.wav.tar,0.941833,1,0,0,0,1,0,0,1,0,1,0
4.53,0.16,5.4,160064.0,0.0,0.0,55,5,ambivert.wav.tar,0.999603,0,0,0,0,1,0,0,0,1,1,1
3.5,0.18,3.83,160100.0,0.0,0.0,107,5,ambivert.wav.tar,0.941824,1,1,0,0,1,0,0,0,0,0,1
6.77,0.17,7.11,160036.0,0.0,0.0,68,5,ambivert.wav.tar,0.967868,1,0,0,1,0,0,0,1,1,1,0
6.77,0.18,7.11,160128.0,0.0,0.0,114,5,ambivert.wav.tar,0.999924,1,0,0,0,0,1,0,1,0,0,0
7.43,0.19,7.77,160036.0,0.0,0.0,41,5,ambivert.wav.tar,0.897559,0,0,0,1,0,0,0,1,0,0,0
10.54,0.19,10.9,161492.0,0.0,0.0,72,5,ambivert.wav.tar,0.999924,1,0,0,0,0,0,1,1,0,1,0
3.47,0.18,3.8,160040.0,0.0,0.0,36,5,ambivert.wav.tar,0.816931,0,1,0,1,0,0,0,1,0,0,0
98.47,0.25,99.2,286392.0,0.0,0.0,91,7,enwik8.tar,0.215986,1,1,0,0,1,0,0,0,1,0,0
10.18,0.29,10.88,256888.0,0.0,0.0,26,7,enwik8.tar,0.357492,1,0,0,0,0,1,0,0,0,0,0
55.15,0.34,89.14,451480.0,0.0,0.0,58,7,enwik8.tar,0.541704,0,0,0,0,0,0,1,1,1,1,0
95.44,0.28,96.02,256952.0,0.0,0.0,8,7,enwik8.tar,0.212737,0,0,0,0,0,0,1,1,0,0,0
7.41,0.31,8.11,258068.0,0.0,0.0,187,7,enwik8.tar,0.541705,1,1,0,0,1,0,0,0,1,0,1
7.36,0.33,8.02,256424.0,0.0,0.0,11,7,enwik8.tar,0.212737,0,0,0,0,1,0,0,0,0,0,1
10.13,0.26,10.86,256780.0,0.0,0.0,146,7,enwik8.tar,0.923344,0,0,0,0,1,0,0,1,0,1,0
10.11,0.29,10.81,256520.0,0.0,0.0,28,7,enwik8.tar,0.212738,1,0,0,1,0,0,0,1,0,0,0
10.17,0.29,10.87,256524.0,0.0,0.0,159,7,enwik8.tar,0.541704,0,0,0,0,1,0,0,1,1,1,0
10.18,0.31,10.87,257512.0,0.0,0.0,156,7,enwik8.tar,0.541704,0,0,0,0,1,0,0,1,0,1,1
12.33,0.3,13.01,257644.0,0.0,0.0,64,7,enwik8.tar,0.541614,0,1,0,0,0,1,0,0,1,1,0
95.9,0.28,96.64,257480.0,0.0,0.0,35,7,enwik8.tar,0.923343,0,1,0,0,0,0,1,0,0,0,0
9.72,0.29,10.88,199224.0,0.0,0.0,69,7,enwik8.tar,0.923344,1,0,0,0,1,0,0,1,1,1,1
7.12,0.31,8.03,198060.0,0.0,0.0,63,7,enwik8.tar,0.541614,0,1,0,0,1,0,0,1,1,1,1
7.36,0.31,8.06,257428.0,0.0,0.0,5,7,enwik8.tar,0.357491,0,0,0,0,1,0,0,0,0,0,0
8.45,0.29,13.38,237568.0,0.0,0.0,189,7,enwik8.tar,0.541704,1,1,0,0,0,1,0,0,1,0,0
7.15,0.3,8.05,198564.0,0.0,0.0,104,7,enwik8.tar,0.541614,1,1,0,0,0,1,0,0,0,0,0
8.29,0.31,13.08,236916.0,0.0,0.0,167,7,enwik8.tar,0.35752,0,1,1,0,0,0,0,1,0,1,0
11.08,0.3,15.08,235648.0,0.0,0.0,86,7,enwik8.tar,0.212738,1,1,0,1,0,0,0,1,0,1,0
7.15,0.32,7.82,256760.0,0.0,0.0,50,7,enwik8.tar,0.923343,0,0,0,0,0,0,1,0,1,0,0
7.14,0.3,8.04,197716.0,0.0,0.0,125,7,enwik8.tar,0.541616,0,1,1,0,0,0,0,1,0,0,0
9.68,0.29,10.84,198096.0,0.0,0.0,87,7,enwik8.tar,0.35752,1,1,0,0,1,0,0,1,0,1,0
10.82,0.27,14.8,237260.0,0.0,0.0,166,7,enwik8.tar,0.291123,0,1,1,0,0,0,0,1,1,0,0
10.2,0.29,10.89,256800.0,0.0,0.0,30,7,enwik8.tar,0.541616,1,0,0,1,0,0,0,0,0,1,0
10.17,0.31,10.84,255532.0,0.0,0.0,148,7,enwik8.tar,0.541705,0,0,0,0,0,1,0,1,1,0,0
7.15,0.32,7.8,256208.0,0.0,0.0,123,7,enwik8.tar,0.923343,1,0,0,0,1,0,0,0,1,0,1
96.08,0.35,96.71,256164.0,0.0,0.0,7,7,enwik8.tar,0.923343,0,0,0,0,0,0,1,0,0,0,0
10.19,0.3,10.92,256872.0,0.0,0.0,145,7,enwik8.tar,0.541705,0,0,0,0,1,0,0,1,1,0,0
7.37,0.28,8.09,257008.0,0.0,0.0,45,7,enwik8.tar,0.357491,0,0,0,0,1,0,0,0,1,0,0
10.57,0.32,14.59,236772.0,0.0,0.0,180,7,enwik8.tar,0.215985,1,0,1,0,0,0,0,1,0,1,0
10.19,0.29,10.9,256724.0,0.0,0.0,115,7,enwik8.tar,0.541616,1,0,0,0,0,1,0,0,1,0,0
11.1,0.29,11.77,257076.0,0.0,0.0,106,7,enwik8.tar,0.541614,1,1,0,0,0,0,1,1,0,0,0
7.14,0.32,7.81,256612.0,0.0,0.0,34,7,enwik8.tar,0.357491,0,1,0,0,0,1,0,0,0,0,0
7.35,0.27,8.02,256632.0,0.0,0.0,154,7,enwik8.tar,0.212738,0,0,1,0,0,0,0,1,1,1,0
7.11,0.32,7.8,256932.0,0.0,0.0,139,7,enwik8.tar,0.357492,0,1,0,0,1,0,0,0,1,0,1
13.84,0.31,14.5,257884.0,0.0,0.0,96,7,enwik8.tar,0.291255,1,1,0,0,0,0,1,0,0,1,0
10.0,0.33,11.15,197644.0,0.0,0.0,116,7,enwik8.tar,0.923344,1,0,0,0,0,1,0,0,0,1,0
10.19,0.29,10.89,257364.0,0.0,0.0,76,7,enwik8.tar,0.35752,1,1,0,0,0,1,0,1,0,1,0
7.34,0.32,8.02,256216.0,0.0,0.0,47,7,enwik8.tar,0.541614,0,0,0,0,0,1,0,1,0,0,0
9.69,0.33,10.76,197300.0,0.0,0.0,22,7,enwik8.tar,0.291255,1,1,0,1,0,0,0,0,1,1,0
8.15,0.29,12.12,237796.0,0.0,0.0,43,7,enwik8.tar,0.357491,0,0,0,1,0,0,0,0,0,1,0
8.43,0.28,13.03,237840.0,0.0,0.0,12,7,enwik8.tar,0.541704,0,1,0,0,0,1,0,1,1,1,0
10.77,0.27,15.66,244132.0,0.0,0.0,190,7,enwik8.tar,0.291253,1,1,0,0,0,1,0,0,0,1,0
11.16,0.3,11.86,256948.0,0.0,0.0,182,7,enwik8.tar,0.212737,1,0,0,0,1,0,0,1,1,0,0
57.34,0.32,91.05,451432.0,0.0,0.0,78,7,enwik8.tar,0.541616,1,1,0,0,0,1,0,1,1,0,0
10.18,0.28,10.86,257524.0,0.0,0.0,160,7,enwik8.tar,0.541705,0,1,0,0,0,0,1,0,1,1,0
13.82,0.29,14.54,257188.0,0.0,0.0,99,7,enwik8.tar,0.291123,1,1,0,1,0,0,0,1,0,0,0
11.09,0.27,11.81,257120.0,0.0,0.0,4,7,enwik8.tar,0.291122,0,0,0,1,0,0,0,0,0,0,0
15.53,0.28,16.22,256848.0,0.0,0.0,162,7,enwik8.tar,0.291255,0,1,0,0,0,0,1,1,1,0,0
9.85,0.32,11.04,198068.0,0.0,0.0,88,7,enwik8.tar,0.541616,1,1,0,0,0,0,1,0,1,1,0
7.3,0.3,8.06,256836.0,0.0,0.0,150,7,enwik8.tar,0.541704,0,0,0,0,0,1,0,0,1,1,0
10.56,0.28,14.7,236340.0,0.0,0.0,97,7,enwik8.tar,0.357492,1,1,0,1,0,0,0,0,1,0,0
10.17,0.28,10.89,255540.0,0.0,0.0,152,7,enwik8.tar,0.541705,0,0,0,0,0,0,1,1,0,1,0
11.14,0.29,11.86,258024.0,0.0,0.0,53,7,enwik8.tar,0.541614,0,0,1,0,0,0,0,1,0,1,0
8.44,0.33,13.13,237024.0,0.0,0.0,163,7,enwik8.tar,0.291123,0,1,0,0,1,0,0,0,1,1,1
7.09,0.33,7.73,257560.0,0.0,0.0,6,7,enwik8.tar,0.541704,0,0,0,0,0,1,0,0,0,0,0
14.97,0.3,15.63,256876.0,0.0,0.0,191,7,enwik8.tar,0.291255,1,1,0,0,1,0,0,0,0,1,1
11.07,0.33,15.02,235548.0,0.0,0.0,70,7,enwik8.tar,0.541616,1,0,0,0,0,1,0,1,1,1,0
9.65,0.3,10.84,197604.0,0.0,0.0,141,7,enwik8.tar,0.215986,0,0,1,0,0,0,0,1,1,0,0
13.8,0.3,14.47,256712.0,0.0,0.0,170,7,enwik8.tar,0.215986,0,1,0,0,1,0,0,1,0,1,1
11.3,0.27,16.27,236964.0,0.0,0.0,95,7,enwik8.tar,0.291253,0,1,0,0,0,1,0,1,1,0,0
95.8,0.28,96.45,255532.0,0.0,0.0,183,7,enwik8.tar,0.357491,1,0,0,0,1,0,0,1,0,1,1
15.58,0.31,16.28,256896.0,0.0,0.0,24,7,enwik8.tar,0.291123,1,0,1,0,0,0,0,0,0,0,0
7.16,0.31,7.86,256448.0,0.0,0.0,92,7,enwik8.tar,0.212738,1,1,1,0,0,0,0,0,0,1,0
14.98,0.28,15.69,256552.0,0.0,0.0,23,7,enwik8.tar,0.541616,1,1,1,0,0,0,0,0,0,0,0
98.06,0.26,98.74,286740.0,0.0,0.0,27,7,enwik8.tar,0.541705,1,0,0,0,0,0,1,0,0,0,0
7.13,0.29,7.98,196792.0,0.0,0.0,117,7,enwik8.tar,0.541616,1,0,0,0,0,0,1,1,0,0,0
56.65,0.3,89.7,451456.0,0.0,0.0,169,7,enwik8.tar,0.291122,0,1,0,1,0,0,0,1,1,0,0
8.28,0.3,13.0,238924.0,0.0,0.0,37,7,enwik8.tar,0.923343,0,1,0,1,0,0,0,0,1,0,0
55.24,0.34,89.04,451384.0,0.0,0.0,176,7,enwik8.tar,0.212738,1,0,1,0,0,0,0,0,1,1,0
9.65,0.31,10.81,199088.0,0.0,0.0,121,7,enwik8.tar,0.923343,1,0,0,0,1,0,0,1,0,0,1
8.09,0.27,11.97,236824.0,0.0,0.0,84,7,enwik8.tar,0.923344,1,1,0,0,0,0,1,1,0,1,0
7.19,0.34,8.01,198684.0,0.0,0.0,110,7,enwik8.tar,0.541614,1,0,1,0,0,0,0,0,0,1,0
54.61,0.32,87.84,451528.0,0.0,0.0,128,7,enwik8.tar,0.215986,0,1,0,1,0,0,0,0,0,1,0
10.2,0.31,10.91,256296.0,0.0,0.0,83,7,enwik8.tar,0.541616,1,1,0,0,0,1,0,0,1,1,0
9.7,0.27,10.84,198032.0,0.0,0.0,17,7,enwik8.tar,0.291255,1,1,0,1,0,0,0,1,1,1,0
10.42,0.3,11.14,256668.0,0.0,0.0,129,7,enwik8.tar,0.215985,0,1,0,0,1,0,0,1,0,0,0
57.77,0.35,91.78,451204.0,0.0,0.0,15,7,enwik8.tar,0.35752,1,1,0,0,0,0,1,1,1,1,0
14.95,0.26,15.67,255252.0,0.0,0.0,165,7,enwik8.tar,0.291122,0,1,1,0,0,0,0,0,1,1,0
8.27,0.3,12.02,236512.0,0.0,0.0,65,7,enwik8.tar,0.291122,0,1,0,0,0,1,0,1,0,1,0
12.25,0.26,12.94,256868.0,0.0,0.0,38,7,enwik8.tar,0.291253,0,1,0,0,1,0,0,0,0,1,0
57.99,0.33,91.95,451896.0,0.0,0.0,126,7,enwik8.tar,0.541614,0,1,1,0,0,0,0,0,1,0,0
10.58,0.3,14.61,237124.0,0.0,0.0,75,7,enwik8.tar,0.291255,1,1,0,0,1,0,0,0,1,1,0
11.08,0.29,11.78,257188.0,0.0,0.0,33,7,enwik8.tar,0.291122,0,1,0,1,0,0,0,0,0,0,0
7.32,0.28,8.03,257068.0,0.0,0.0,188,7,enwik8.tar,0.541704,1,1,0,0,0,1,0,1,0,0,0
98.39,0.29,99.1,287720.0,0.0,0.0,178,7,enwik8.tar,0.212737,1,0,0,0,1,0,0,0,1,1,0
7.18,0.31,8.09,198532.0,0.0,0.0,105,7,enwik8.tar,0.541614,1,1,0,0,0,0,1,0,0,0,0
10.15,0.3,10.86,256264.0,0.0,0.0,73,7,enwik8.tar,0.291123,1,0,0,1,0,0,0,1,1,0,0
7.32,0.26,8.05,257124.0,0.0,0.0,57,7,enwik8.tar,0.541614,0,0,0,0,1,0,0,0,0,1,1
7.14,0.26,8.04,197200.0,0.0,0.0,62,7,enwik8.tar,0.357518,0,1,0,1,0,0,0,1,1,1,0
10.18,0.31,10.88,256732.0,0.0,0.0,142,7,enwik8.tar,0.541616,0,0,1,0,0,0,0,0,1,1,0
7.1,0.31,7.76,256788.0,0.0,0.0,118,7,enwik8.tar,0.541614,1,0,0,0,0,0,1,0,1,0,0
7.13,0.39,7.73,256340.0,0.0,0.0,120,7,enwik8.tar,0.541614,1,0,0,1,0,0,0,1,0,1,0
10.8,0.29,14.63,235144.0,0.0,0.0,14,7,enwik8.tar,0.215986,1,1,0,0,0,1,0,1,1,1,0
54.58,0.33,87.98,452312.0,0.0,0.0,135,7,enwik8.tar,0.357492,0,1,0,0,0,0,1,0,1,0,0
13.84,0.26,14.56,257488.0,0.0,0.0,133,7,enwik8.tar,0.357518,0,1,0,0,0,1,0,0,0,1,0
13.88,0.28,14.58,255492.0,0.0,0.0,138,7,enwik8.tar,0.357518,0,1,0,0,1,0,0,1,0,0,1
10.16,0.27,10.89,257472.0,0.0,0.0,186,7,enwik8.tar,0.923343,1,1,0,1,0,0,0,0,0,1,0
9.7,0.27,10.9,199112.0,0.0,0.0,82,7,enwik8.tar,0.541616,1,1,0,0,1,0,0,1,1,0,0
98.67,0.31,99.34,286940.0,0.0,0.0,175,7,enwik8.tar,0.923344,1,0,0,0,0,1,0,0,1,1,0
9.71,0.28,10.91,197208.0,0.0,0.0,108,7,enwik8.tar,0.541704,1,0,1,0,0,0,0,1,0,0,0
10.15,0.32,10.82,256640.0,0.0,0.0,100,7,enwik8.tar,0.357492,1,1,0,0,1,0,0,1,0,0,0
10.43,0.32,11.12,258292.0,0.0,0.0,79,7,enwik8.tar,0.215986,1,1,0,0,1,0,0,1,1,1,1
10.2,0.32,10.87,256344.0,0.0,0.0,113,7,enwik8.tar,0.923343,1,0,0,0,1,0,0,0,0,1,0
7.34,0.28,8.0,256852.0,0.0,0.0,157,7,enwik8.tar,0.923344,0,0,0,0,0,1,0,1,1,1,0
14.91,0.26,15.65,257420.0,0.0,0.0,20,7,enwik8.tar,0.291255,1,1,1,0,0,0,0,1,0,1,0
54.59,0.31,87.83,451452.0,0.0,0.0,51,7,enwik8.tar,0.923343,0,0,0,0,0,0,1,0,0,1,0
