root,asm,wpp,rdoLevel,rdoBasic,rdoSplits,rdoChroma,rdoPrediction,rect,amp,bitdepth,8bit,10bit,me,meDia,meHex,meUmh,meStar,frameThreads,frameThreads_1,frameThreads_2,frameThreads_4,frameThreads_8,ref,ref_1,ref_3,ref_6,workload,median-time,mean-time,std-time,mean-compression-ratio,std-compression-ratio,id
1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,40.11,40.104,0.027019,0.007614,0.0,209
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,79.83,79.83,0.036056,0.008233,0.0,221
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,29.82,29.84,0.045277,0.008345,0.0,235
1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,47.36,47.348,0.031145,0.007472,0.0,219
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,25.44,25.468,0.081976,0.007648,0.0,231
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,42.73,42.736,0.038471,0.007614,0.0,225
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,24.75,24.736,0.0251,0.00827,0.0,85
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,28.54,28.578,0.075961,0.008279,0.0,91
1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,26.37,26.366,0.030496,0.007471,0.0,147
1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,11.35,11.354,0.018166,0.007543,0.0,153
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,4.29,4.286,0.051284,0.00807,0.0,46
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,8.72,8.718,0.034928,0.007937,0.0,52
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,33.8,33.82,0.033912,0.008279,0.0,184
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,21.46,21.468,0.016432,0.008311,0.0,190
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,17.5,17.504,0.045056,0.008333,0.0,345
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,43.37,43.386,0.037815,0.008263,0.0,351
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,33.66,33.654,0.035071,0.008263,0.0,350
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,77.05,77.028,0.047645,0.008237,0.0,344
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,41.99,41.98,0.06442,0.008311,0.0,191
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,53.07,53.096,0.058566,0.008239,0.0,185
1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,5.54,5.538,0.014832,0.008802,0.0,1
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,12.02,12.026,0.019494,0.007895,0.0,53
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,coastguard_cif.y4m,6.24,6.25,0.038079,0.007994,0.0,47
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,11.61,11.6,0.029155,0.007543,0.0,152
1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,18.62,18.646,0.077653,0.007493,0.0,146
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,27.24,27.202,0.07791,0.00827,0.0,90
1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,20.19,20.194,0.103102,0.008319,0.0,84
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,120.96,120.984,0.132212,0.008203,0.0,224
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,23.4,23.386,0.027928,0.007648,0.0,230
1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,47.43,47.428,0.057619,0.007472,0.0,218
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,46.5,46.514,0.034351,0.007627,0.0,226
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,coastguard_cif.y4m,15.26,15.278,0.045497,0.007748,0.0,232
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,71.99,72.0,0.214942,0.008254,0.0,92
1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,6.36,6.368,0.034205,0.007764,0.0,178
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,29.79,29.748,0.080436,0.00827,0.0,86
1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,6.87,6.868,0.025884,0.00756,0.0,150
1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,26.36,26.36,0.015811,0.007471,0.0,144
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,2.74,2.734,0.020736,0.008076,0.0,51
1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,3.63,3.624,0.066182,0.008905,0.0,3
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,4.77,4.79,0.073824,0.008076,0.0,45
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,coastguard_cif.y4m,59.94,59.972,0.066858,0.008315,0.0,193
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,17.57,17.558,0.072595,0.008333,0.0,187
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,24.54,24.532,0.081363,0.00827,0.0,79
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,16.31,16.306,0.047223,0.00835,0.0,352
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,33.57,33.556,0.030496,0.008263,0.0,346
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,41.33,41.328,0.033466,0.008239,0.0,347
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,43.43,43.442,0.046583,0.008263,0.0,353
1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,34.67,34.668,0.039623,0.008333,0.0,186
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,24.55,24.582,0.072938,0.00827,0.0,78
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,69.8,69.788,0.043243,0.008325,0.0,192
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,7.79,7.794,0.018166,0.008001,0.0,44
1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,2.53,2.52,0.02,0.00807,0.0,50
1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,5.45,5.45,0.007071,0.008802,0.0,2
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,18.62,18.626,0.019494,0.007493,0.0,145
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,16.01,16.012,0.019235,0.007544,0.0,151
1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,6.35,6.352,0.0249,0.007931,0.0,179
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,29.4,29.376,0.090719,0.00827,0.0,87
1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,39.67,39.638,0.097057,0.00831,0.0,93
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,coastguard_cif.y4m,20.32,20.312,0.031937,0.007679,0.0,233
1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,50.66,50.658,0.020494,0.007452,0.0,227
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,48.1,48.098,0.042071,0.008339,0.0,240
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,48.15,48.16,0.055678,0.008339,0.0,254
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,58.76,58.742,0.093113,0.008339,0.0,268
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,59.76,59.742,0.058907,0.008264,0.0,283
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,43.91,43.9,0.031623,0.008279,0.0,297
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,5.86,5.856,0.035777,0.008773,0.0,136
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,21.16,21.156,0.067305,0.008294,0.0,122
1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,15.64,15.69,0.195448,0.00838,0.0,37
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,39.2,39.218,0.050695,0.008269,0.0,23
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,33.64,33.646,0.045607,0.008263,0.0,334
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,51.56,51.568,0.016432,0.008342,0.0,320
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,17.26,17.246,0.0251,0.008378,0.0,308
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,21.44,21.426,0.0251,0.008345,0.0,309
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,coastguard_cif.y4m,27.4,27.388,0.030332,0.008357,0.0,321
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,104.94,104.97,0.051962,0.008203,0.0,335
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,39.18,39.19,0.036742,0.008269,0.0,22
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,34.31,34.308,0.014832,0.008333,0.0,36
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,16.27,16.276,0.0498,0.00835,0.0,123
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,5.33,5.332,0.0249,0.008773,0.0,137
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,34.27,34.274,0.061887,0.008279,0.0,296
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,17.05,17.06,0.047958,0.008357,0.0,282
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,59.76,59.796,0.063482,0.008264,0.0,269
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,59.75,59.79,0.071063,0.008264,0.0,255
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,37.51,37.516,0.037815,0.008342,0.0,241
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,76.59,76.586,0.027019,0.008264,0.0,257
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,51.59,51.574,0.050299,0.008342,0.0,243
1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,38.74,38.742,0.013038,0.008279,0.0,294
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,9.77,9.778,0.023875,0.008441,0.0,280
1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,20.2,20.238,0.095237,0.008287,0.0,121
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,6.36,6.364,0.011402,0.008773,0.0,135
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,41.39,41.388,0.029496,0.008239,0.0,109
1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,27.68,27.7,0.104642,0.008304,0.0,20
1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,18.74,18.744,0.037815,0.008446,0.0,34
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,23.65,23.664,0.059414,0.008357,0.0,323
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,69.82,69.826,0.040373,0.008325,0.0,337
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,140.16,140.148,0.110995,0.0082,0.0,336
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,23.64,23.636,0.030496,0.008357,0.0,322
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,27.9,27.898,0.020494,0.008353,0.0,35
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,coastguard_cif.y4m,44.04,44.08,0.103199,0.008269,0.0,21
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,41.4,41.376,0.050794,0.008239,0.0,108
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,5.37,5.372,0.037683,0.008773,0.0,134
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,49.56,49.556,0.035071,0.00824,0.0,120
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,14.37,14.368,0.023875,0.008448,0.0,281
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,33.82,33.836,0.053198,0.008279,0.0,295
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,59.73,59.71,0.046368,0.008264,0.0,242
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,73.01,72.984,0.064265,0.008233,0.0,256
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,21.08,21.098,0.053104,0.008349,0.0,252
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,9.84,9.86,0.06442,0.008436,0.0,246
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,96.15,96.084,0.104547,0.008228,0.0,291
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,coastguard_cif.y4m,44.06,44.068,0.045497,0.008269,0.0,285
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,63.15,63.132,0.0502,0.00824,0.0,118
1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,48.04,48.046,0.079875,0.008287,0.0,124
1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,5.36,5.364,0.020736,0.008773,0.0,130
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,15.6,15.604,0.035777,0.008357,0.0,25
1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,3.17,3.17,0.05,0.009022,0.0,31
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,50.05,50.054,0.020736,0.008269,0.0,19
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,31.44,31.426,0.031305,0.008357,0.0,326
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,27.28,27.264,0.097108,0.008315,0.0,332
1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,15.86,15.866,0.039749,0.008333,0.0,333
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,71.33,71.33,0.046368,0.008233,0.0,327
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,50.13,50.128,0.023875,0.008269,0.0,18
1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,3.6,3.596,0.030496,0.00769,0.0,30
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,39.26,39.244,0.027019,0.008269,0.0,24
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,5.62,5.628,0.039623,0.008775,0.0,131
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,104.93,104.932,0.058481,0.008203,0.0,125
1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,coastguard_cif.y4m,54.6,54.632,0.078549,0.00824,0.0,119
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,coastguard_cif.y4m,50.09,50.11,0.051478,0.008269,0.0,284
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,coastguard_cif.y4m,68.12,68.122,0.043243,0.00827,0.0,290
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,15.62,15.628,0.050695,0.008357,0.0,247
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,21.49,21.474,0.061482,0.008345,0.0,253
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,coastguard_cif.y4m,21.08,21.08,0.04062,0.008349,0.0,279
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,10.73,10.736,0.0498,0.008436,0.0,245
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,36.55,36.58,0.073824,0.008342,0.0,251
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,coastguard_cif.y4m,39.15,39.178,0.056303,0.008269,0.0,286
1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,43.84,43.906,0.128569,0.008279,0.0,292
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,10.6,10.612,0.062209,0.008788,0.0,133
1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,13.97,13.956,0.039115,0.008767,0.0,127
1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,5.79,5.782,0.010954,0.007626,0.0,32
1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,23.77,23.746,0.121367,0.00831,0.0,26
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,21.14,21.148,0.019235,0.008436,0.0,319
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,coastguard_cif.y4m,16.3,16.314,0.058992,0.00835,0.0,331
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,10.74,10.73,0.023452,0.008436,0.0,325
1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,coastguard_cif.y4m,18.3,18.318,0.044944,0.008436,0.0,324
1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,coastguard_cif.y4m,18.17,18.174,0.036469,0.00835,0.0,330
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,71.33,71.322,0.049699,0.008344,0.0,318
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,59.76,59.764,0.035777,0.008264,0.0,27
1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,coastguard_cif.y4m,6.83,6.828,0.017889,0.007985,0.0,33
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,14.63,14.634,0.040373,0.008767,0.0,126
1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,14.61,14.616,0.04827,0.008767,0.0,132
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,coastguard_cif.y4m,28.33,28.344,0.06229,0.008349,0.0,293
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,coastguard_cif.y4m,56.89,56.892,0.029496,0.00827,0.0,287
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,coastguard_cif.y4m,36.55,36.552,0.026833,0.008342,0.0,250
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,coastguard_cif.y4m,43.68,43.666,0.04669,0.008342,0.0,244
