OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,config,workload,throughput
False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,51,tpcc-8,625.526065356405
False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,51,smallbank-1,20526.2392630211
False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,51,ycsb-600,22241.4695566393
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,smallbank-1,19765.2194006791
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,tpcc-8,623.265273232495
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,ycsb-600,22812.2135362609
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,voter-2,29813.9499612419
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,voter-16,30055.9484561261
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,ycsb-2400,14533.4959793083
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,smallbank-10,12964.0971482082
False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,52,tpcc-2,767.85379083359
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,voter-2,29765.5499543595
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,voter-16,30205.4833006107
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,smallbank-1,21211.053693222
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,tpcc-8,617.48297326872
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,ycsb-600,22537.7853537178
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,smallbank-10,13251.881416572
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,tpcc-2,790.81404322016
False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,53,ycsb-2400,15548.5145513695
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,ycsb-600,21292.800049277
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,tpcc-8,1014.34959789491
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,smallbank-1,24862.7342427606
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,voter-16,46267.6499313697
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,voter-2,45891.0499326931
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,ycsb-2400,14067.2375230637
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,tpcc-2,841.102820235783
False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,54,smallbank-10,17113.1545903641
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,voter-16,29884.0665570918
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,voter-2,30424.4274633646
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,ycsb-600,22178.6391601392
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,tpcc-8,616.465636532039
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,smallbank-1,20860.6651600989
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,tpcc-2,779.762594811377
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,smallbank-10,13063.0339278393
False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,55,ycsb-2400,14313.82960602
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,tpcc-2,675.377910881675
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,smallbank-10,11966.3651109525
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,ycsb-2400,13349.9187056172
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,voter-16,26038.5332582556
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,voter-2,25670.5999854533
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,ycsb-600,20271.6813567083
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,smallbank-1,17019.5211954464
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57,tpcc-8,586.845781752521
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,voter-2,45752.8833066442
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,voter-16,45914.1498890408
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,smallbank-1,24980.678447529
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,tpcc-8,972.163909852859
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,ycsb-600,20271.92296173
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,smallbank-10,17175.6099183018
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,tpcc-2,909.213812265671
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,58,ycsb-2400,13954.7770309022
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,smallbank-1,21609.1158392989
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,tpcc-8,627.466183036648
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,ycsb-600,22011.5668393326
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,voter-2,29494.4323983598
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,voter-16,29871.5165899964
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,ycsb-2400,15270.6787007184
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,smallbank-10,12297.5803770143
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59,tpcc-2,751.416053198077
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,voter-2,46571.0333333333
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,voter-16,46256.4826055647
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,tpcc-8,432.227808482225
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,smallbank-1,24590.2946707109
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,ycsb-600,19984.7166013342
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,smallbank-10,17484.0818271994
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,tpcc-2,892.971226831277
False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,60,ycsb-2400,14082.3229840157
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,tpcc-8,614.011728518274
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,smallbank-1,18062.352920614
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,ycsb-600,23940.0902420408
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,voter-2,29820.4330763806
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,voter-16,30511.983250951
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,ycsb-2400,14695.744859116
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,smallbank-10,12815.1583032117
False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,61,tpcc-2,730.678988935269
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,smallbank-10,12579.9925879761
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,tpcc-2,740.022033061218
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,ycsb-2400,14149.6691188116
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,voter-2,28667.1999603437
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,voter-16,30006.1499469891
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,smallbank-1,21008.9619530052
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,tpcc-8,622.848971728252
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,62,ycsb-600,22773.1013692133
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,ycsb-2400,14403.3732532193
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,smallbank-10,12903.4412773875
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,tpcc-2,760.054500106924
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,smallbank-1,20446.0048382422
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,tpcc-8,641.077126713077
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,ycsb-600,22590.3539520956
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,voter-2,29883.8332576276
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,voter-16,29770.8999042369
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,tpcc-2,737.243138625557
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,smallbank-10,12835.9619064761
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,ycsb-2400,14722.6027515652
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,voter-16,30458.2666204716
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,voter-2,29955.7332938916
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,ycsb-600,24725.5439261972
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,tpcc-8,627.18925733515
True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64,smallbank-1,21154.1390420343
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,ycsb-2400,14413.0059367739
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,tpcc-2,711.26147231228
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,smallbank-10,12541.2884235547
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,ycsb-600,21799.2816848137
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,tpcc-8,622.465564549887
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,smallbank-1,19626.7113708625
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,voter-16,29384.7665941842
False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,65,voter-2,28615.8499785381
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,voter-16,29666.7165905221
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,voter-2,28840.3332578678
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,ycsb-600,22750.2863194594
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,smallbank-1,20372.1199447564
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,tpcc-8,589.849653188066
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,tpcc-2,771.336973082696
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,smallbank-10,13186.0971670447
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66,ycsb-2400,14385.9532434381
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,smallbank-10,12455.7082244632
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,tpcc-2,695.696820166949
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,ycsb-2400,13558.1057606656
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,voter-2,28791.8166311568
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,voter-16,29280.1665837062
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,smallbank-1,18960.4267173207
False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,69,tpcc-8,600.994469398478
