root;mpm;prefork;worker;moreThreads;moreProcesses;sendfile;compression;noCompression;keepalive;basicAuth;tls;tlsAes128;tlsAes256;maxClients;compressionLevel;revision;performance;cpu;energy;fixed-energy
1;1;0;1;0;0;1;0;1;1;1;1;0;1;1024;0;2.2.0;32.038400;63.165988;1502.400000;4461.744967
1;1;0;1;0;0;1;0;1;1;1;1;0;1;2048;0;2.2.0;32.794600;61.303017;1519.200000;4429.499867
1;1;0;1;0;0;1;0;1;1;1;1;0;1;4096;0;2.2.0;32.758200;61.318598;1447.800000;4288.410893
1;1;0;1;0;0;1;0;1;1;1;1;1;0;512;0;2.2.0;31.433400;62.641953;1440.200000;4357.164496
1;1;0;1;0;0;1;0;1;1;1;1;1;0;1024;0;2.2.0;31.939200;62.011000;1500.400000;4360.135490
1;1;0;1;0;0;1;0;1;1;1;1;1;0;2048;0;2.2.0;32.363400;61.532601;1486.600000;4291.358858
1;1;0;1;0;0;1;0;1;1;1;1;1;0;4096;0;2.2.0;31.757200;63.977863;1489.400000;4573.023325
1;1;0;1;0;1;0;0;1;0;0;1;0;1;512;0;2.2.0;164.116800;48.406118;6819.400000;7124.806522
1;1;0;1;0;1;0;0;1;0;0;1;0;1;1024;0;2.2.0;167.167600;47.839089;6994.200000;7243.810180
1;1;0;1;0;1;0;0;1;0;0;1;0;1;2048;0;2.2.0;163.420200;48.896437;6955.000000;7278.724309
1;1;0;1;0;1;0;0;1;0;0;1;0;1;4096;0;2.2.0;166.995400;47.577505;6837.200000;7084.762628
1;1;0;1;0;1;0;0;1;0;0;1;1;0;512;0;2.2.0;161.975600;49.094333;6858.400000;7199.879899
1;1;0;1;0;1;0;0;1;0;0;1;1;0;1024;0;2.2.0;164.065800;48.682656;6997.800000;7307.812272
1;1;0;1;0;1;0;0;1;0;0;1;1;0;2048;0;2.2.0;165.858600;48.122024;6894.600000;7160.864452
1;1;0;1;0;1;0;0;1;0;0;1;1;0;4096;0;2.2.0;167.274800;47.373031;6896.400000;7142.344982
1;1;0;1;0;1;0;0;1;0;1;1;0;1;512;0;2.2.0;163.793800;51.662149;7109.000000;7429.783817
1;1;0;1;0;1;0;0;1;0;1;1;0;1;1024;0;2.2.0;164.182000;51.699859;7188.400000;7493.098509
1;1;0;1;0;1;0;0;1;0;1;1;0;1;2048;0;2.2.0;165.972400;51.169163;7081.200000;7342.778907
1;1;0;1;0;1;0;0;1;0;1;1;0;1;4096;0;2.2.0;164.106200;51.425452;6997.600000;7301.814194
1;1;0;1;0;1;0;0;1;0;1;1;1;0;512;0;2.2.0;165.777600;50.929489;7222.000000;7505.219218
1;1;0;1;0;1;0;0;1;0;1;1;1;0;1024;0;2.2.0;166.138000;51.056796;7084.600000;7346.909126
1;1;0;1;0;1;0;0;1;0;1;1;1;0;2048;0;2.2.0;165.576800;51.126360;7053.600000;7332.658910
1;1;0;1;0;1;0;0;1;0;1;1;1;0;4096;0;2.2.0;164.018600;51.463237;7144.800000;7457.320148
1;1;0;1;0;1;0;0;1;1;0;1;0;1;512;0;2.2.0;32.030800;47.358629;1325.200000;4136.826833
1;1;0;1;0;1;0;0;1;1;0;1;0;1;1024;0;2.2.0;31.704200;48.874415;1347.800000;4298.212810
1;1;0;1;0;1;0;0;1;1;0;1;0;1;2048;0;2.2.0;31.431400;48.540512;1327.400000;4227.736359
1;1;0;1;0;1;0;0;1;1;0;1;0;1;4096;0;2.2.0;31.812400;47.744719;1305.600000;4153.950244
1;1;0;1;0;1;0;0;1;1;0;1;1;0;512;0;2.2.0;31.145800;48.336198;1288.800000;4185.568507
1;1;0;1;0;1;0;0;1;1;0;1;1;0;1024;0;2.2.0;31.260200;49.469742;1330.200000;4321.242280
1;1;0;1;0;1;0;0;1;1;0;1;1;0;2048;0;2.2.0;31.933400;47.475000;1302.600000;4250.387695
1;1;0;1;0;1;0;0;1;1;0;1;1;0;4096;0;2.2.0;31.467600;47.819219;1318.400000;4121.965517
1;1;0;1;0;1;0;0;1;1;1;1;0;1;512;0;2.2.0;31.848200;64.641593;1493.200000;4543.669765
1;1;0;1;0;1;0;0;1;1;1;1;0;1;1024;0;2.2.0;32.475200;61.992140;1530.800000;4446.032745
1;1;0;1;0;1;0;0;1;1;1;1;0;1;2048;0;2.2.0;32.497400;61.779553;1466.600000;4391.954783
1;1;0;1;0;1;0;0;1;1;1;1;0;1;4096;0;2.2.0;32.396200;61.787977;1494.600000;4376.784361
1;1;0;1;0;1;0;0;1;1;1;1;1;0;512;0;2.2.0;31.662800;63.024673;1462.000000;4262.042970
1;1;0;1;0;1;0;0;1;1;1;1;1;0;1024;0;2.2.0;31.926000;62.995492;1477.000000;4372.483062
1;1;0;1;0;1;0;0;1;1;1;1;1;0;2048;0;2.2.0;32.028200;63.069332;1462.600000;4351.100107
1;1;0;1;0;1;0;0;1;1;1;1;1;0;4096;0;2.2.0;31.977200;62.358875;1478.800000;4274.609364
1;1;0;1;0;1;1;0;1;0;0;1;0;1;512;0;2.2.0;164.187400;48.510355;6996.200000;7303.877052
1;1;0;1;0;1;1;0;1;0;0;1;0;1;1024;0;2.2.0;164.938600;48.373974;6915.400000;7205.886405
1;1;0;1;0;1;1;0;1;0;0;1;0;1;2048;0;2.2.0;165.180000;48.263248;6898.400000;7184.434585
1;1;0;1;0;1;1;0;1;0;0;1;0;1;4096;0;2.2.0;167.695800;47.472892;6975.200000;7205.853070
1;1;0;1;0;1;1;0;1;0;0;1;1;0;512;0;2.2.0;165.753800;47.860502;6993.400000;7271.938660
1;1;0;1;0;1;1;0;1;0;0;1;1;0;1024;0;2.2.0;161.952800;49.035448;6762.200000;7115.923441
1;1;0;1;0;1;1;0;1;0;0;1;1;0;2048;0;2.2.0;164.959600;48.283244;6856.800000;7145.290427
1;1;0;1;0;1;1;0;1;0;0;1;1;0;4096;0;2.2.0;163.217400;48.714769;6976.600000;7297.578168
1;1;0;1;0;1;1;0;1;0;1;1;0;1;512;0;2.2.0;166.111200;51.032281;7078.200000;7346.185194
1;1;0;1;0;1;1;0;1;0;1;1;0;1;1024;0;2.2.0;165.974800;51.156234;7129.000000;7400.099913
1;1;0;1;0;1;1;0;1;0;1;1;0;1;2048;0;2.2.0;164.715600;51.508737;7110.000000;7400.312313
1;1;0;1;0;1;1;0;1;0;1;1;0;1;4096;0;2.2.0;162.760200;51.994234;7143.400000;7472.762628
1;1;0;1;0;1;1;0;1;0;1;1;1;0;512;0;2.2.0;163.364200;51.710971;6982.600000;7305.653787
1;1;0;1;0;1;1;0;1;0;1;1;1;0;1024;0;2.2.0;165.118400;51.394338;7060.400000;7341.436665
1;1;0;1;0;1;1;0;1;0;1;1;1;0;2048;0;2.2.0;165.500400;51.277772;7230.000000;7510.632033
1;1;0;1;0;1;1;0;1;0;1;1;1;0;4096;0;2.2.0;165.291400;51.979883;7230.800000;7527.792961
1;1;0;1;0;1;1;0;1;1;0;1;0;1;512;0;2.2.0;31.124400;48.509151;1236.400000;4136.238736
1;1;0;1;0;1;1;0;1;1;0;1;0;1;1024;0;2.2.0;31.782200;48.181514;1343.600000;4235.628123
1;1;0;1;0;1;1;0;1;1;0;1;0;1;2048;0;2.2.0;32.002600;47.731799;1279.400000;4198.930029
1;1;0;1;0;1;1;0;1;1;0;1;0;1;4096;0;2.2.0;31.862000;48.519687;1321.400000;4255.563869
1;1;0;1;0;1;1;0;1;1;0;1;1;0;512;0;2.2.0;30.818600;49.852129;1242.400000;4127.158295
1;1;0;1;0;1;1;0;1;1;0;1;1;0;1024;0;2.2.0;31.088800;48.845161;1281.000000;4158.473925
1;1;0;1;0;1;1;0;1;1;0;1;1;0;2048;0;2.2.0;31.278200;48.711019;1300.000000;4220.655611
1;1;0;1;0;1;1;0;1;1;0;1;1;0;4096;0;2.2.0;31.337200;47.858484;1289.200000;4151.023891
1;1;0;1;0;1;1;0;1;1;1;1;0;1;512;0;2.2.0;32.393400;62.503085;1470.200000;4279.836115
1;1;0;1;0;1;1;0;1;1;1;1;0;1;1024;0;2.2.0;32.097400;62.608889;1506.000000;4403.119593
1;1;0;1;0;1;1;0;1;1;1;1;0;1;2048;0;2.2.0;32.041600;63.412160;1462.000000;4395.348397
1;1;0;1;0;1;1;0;1;1;1;1;0;1;4096;0;2.2.0;32.023400;62.817470;1488.800000;4403.095500
1;1;0;1;0;1;1;0;1;1;1;1;1;0;512;0;2.2.0;31.643200;63.356207;1459.800000;4298.636771
1;1;0;1;0;1;1;0;1;1;1;1;1;0;1024;0;2.2.0;32.209600;61.891932;1468.000000;4324.327695
1;1;0;1;0;1;1;0;1;1;1;1;1;0;2048;0;2.2.0;31.832000;62.663805;1470.000000;4366.829078
1;1;0;1;0;1;1;0;1;1;1;1;1;0;4096;0;2.2.0;31.606800;63.156237;1457.200000;4285.903793
1;1;0;1;1;0;0;0;1;0;0;1;0;1;512;0;2.2.0;163.473800;48.390058;6938.200000;7260.354207
1;1;0;1;1;0;0;0;1;0;0;1;0;1;1024;0;2.2.0;163.356000;48.550023;6890.800000;7212.070955
1;1;0;1;1;0;0;0;1;0;0;1;0;1;2048;0;2.2.0;166.155800;47.971963;6949.800000;7217.169362
1;1;0;1;1;0;0;0;1;0;0;1;0;1;4096;0;2.2.0;165.929600;48.066332;6961.000000;7230.541014
1;1;0;1;1;0;0;0;1;0;0;1;1;0;512;0;2.2.0;165.922600;47.506768;7023.600000;7301.276302
1;1;0;1;1;0;0;0;1;0;0;1;1;0;1024;0;2.2.0;165.500400;47.760748;6866.000000;7145.806424
1;1;0;1;1;0;0;0;1;0;0;1;1;0;2048;0;2.2.0;164.783400;48.270607;6896.800000;7186.475579
1;1;0;1;1;0;0;0;1;0;0;1;1;0;4096;0;2.2.0;164.454800;48.283728;7005.800000;7310.025652
1;1;0;1;1;0;0;0;1;0;1;1;0;1;512;0;2.2.0;165.461400;50.840793;7082.000000;7361.131731
1;1;0;1;1;0;0;0;1;0;1;1;0;1;1024;0;2.2.0;163.071800;51.827819;7034.200000;7359.459394
1;1;0;1;1;0;0;0;1;0;1;1;0;1;2048;0;2.2.0;168.329400;50.289603;7277.200000;7503.172005
1;1;0;1;1;0;0;0;1;0;1;1;0;1;4096;0;2.2.0;166.426200;51.023671;7141.000000;7401.474155
1;1;0;1;1;0;0;0;1;0;1;1;1;0;512;0;2.2.0;165.268000;50.891301;7181.800000;7467.896190
1;1;0;1;1;0;0;0;1;0;1;1;1;0;1024;0;2.2.0;165.681000;50.879141;7085.600000;7358.181418
1;1;0;1;1;0;0;0;1;0;1;1;1;0;2048;0;2.2.0;164.602400;51.465484;7237.000000;7532.843634
1;1;0;1;1;0;0;0;1;0;1;1;1;0;4096;0;2.2.0;165.520400;51.040146;7083.800000;7361.474982
1;1;0;1;1;0;0;0;1;1;0;1;0;1;512;0;2.2.0;31.349800;47.520255;1267.800000;4126.234751
1;1;0;1;1;0;0;0;1;1;0;1;0;1;1024;0;2.2.0;31.987800;48.504617;1343.800000;4340.610468
1;1;0;1;1;0;0;0;1;1;0;1;0;1;2048;0;2.2.0;32.207200;47.694193;1368.800000;4206.026150
1;1;0;1;1;0;0;0;1;1;0;1;0;1;4096;0;2.2.0;32.697600;47.422509;1337.800000;4238.753816
1;1;0;1;1;0;0;0;1;1;0;1;1;0;512;0;2.2.0;30.744800;48.309875;1287.600000;4215.812866
1;1;0;1;1;0;0;0;1;1;0;1;1;0;1024;0;2.2.0;31.283000;49.332710;1334.000000;4363.069299
1;1;0;1;1;0;0;0;1;1;0;1;1;0;2048;0;2.2.0;31.696200;49.116774;1379.600000;4459.791919
1;1;0;1;1;0;0;0;1;1;0;1;1;0;4096;0;2.2.0;32.841400;47.150795;1330.000000;4179.838496
1;1;0;1;1;0;0;0;1;1;1;1;0;1;512;0;2.2.0;32.099000;61.674252;1460.400000;4376.949330
1;1;0;1;1;0;0;0;1;1;1;1;0;1;1024;0;2.2.0;32.517000;61.469811;1510.000000;4382.133494
1;1;0;1;1;0;0;0;1;1;1;1;0;1;2048;0;2.2.0;33.006400;61.138314;1532.600000;4329.260649
1;1;0;1;1;0;0;0;1;1;1;1;0;1;4096;0;2.2.0;33.118800;61.030909;1532.800000;4386.707783
1;1;0;1;1;0;0;0;1;1;1;1;1;0;512;0;2.2.0;31.464800;62.843887;1423.600000;4288.560176
1;1;0;1;1;0;0;0;1;1;1;1;1;0;1024;0;2.2.0;32.422600;61.440625;1508.400000;4407.879500
1;1;0;1;1;0;0;0;1;1;1;1;1;0;2048;0;2.2.0;32.495600;62.161259;1503.200000;4349.088354
1;1;0;1;1;0;0;0;1;1;1;1;1;0;4096;0;2.2.0;32.113600;63.895000;1496.400000;4398.660425
1;1;0;1;1;0;1;0;1;0;0;1;0;1;512;0;2.2.0;164.818200;48.053650;6823.000000;7121.148963
1;1;0;1;1;0;1;0;1;0;0;1;0;1;1024;0;2.2.0;167.978600;47.270059;7042.400000;7276.594210
1;1;0;1;1;0;1;0;1;0;0;1;0;1;2048;0;2.2.0;166.201800;47.980881;6966.800000;7231.919135
1;1;0;1;1;0;1;0;1;0;0;1;0;1;4096;0;2.2.0;165.768800;48.123081;6984.800000;7255.895801
1;1;0;1;1;0;1;0;1;0;0;1;1;0;512;0;2.2.0;165.687400;47.585652;6869.400000;7147.991260
1;1;0;1;1;0;1;0;1;0;0;1;1;0;1024;0;2.2.0;166.777600;47.620427;7088.400000;7345.961603
1;1;0;1;1;0;1;0;1;0;0;1;1;0;2048;0;2.2.0;162.921000;48.773362;6828.200000;7152.670417
1;1;0;1;1;0;1;0;1;0;0;1;1;0;4096;0;2.2.0;164.576200;48.382942;6967.000000;7272.489841
1;1;0;1;1;0;1;0;1;0;1;1;0;1;512;0;2.2.0;164.389800;51.286228;7072.600000;7381.573463
1;1;0;1;1;0;1;0;1;0;1;1;0;1;1024;0;2.2.0;165.365200;51.111429;7201.400000;7488.647804
1;1;0;1;1;0;1;0;1;0;1;1;0;1;2048;0;2.2.0;166.053600;51.234059;7142.200000;7412.398447
1;1;0;1;1;0;1;0;1;0;1;1;0;1;4096;0;2.2.0;167.768400;50.559090;7154.400000;7390.153796
1;1;0;1;1;0;1;0;1;0;1;1;1;0;512;0;2.2.0;167.026200;50.496499;7268.800000;7518.353808
1;1;0;1;1;0;1;0;1;0;1;1;1;0;1024;0;2.2.0;166.582800;50.616629;7086.200000;7343.567625
1;1;0;1;1;0;1;0;1;0;1;1;1;0;2048;0;2.2.0;166.698400;50.836176;7218.600000;7477.122051
1;1;0;1;1;0;1;0;1;0;1;1;1;0;4096;0;2.2.0;164.540400;51.464033;7112.600000;7414.914754
1;1;0;1;1;0;1;0;1;1;0;1;0;1;512;0;2.2.0;31.650600;47.152090;1320.400000;4116.660896
1;1;0;1;1;0;1;0;1;1;0;1;0;1;1024;0;2.2.0;32.227400;47.116287;1344.000000;4229.393214
1;1;0;1;1;0;1;0;1;1;0;1;0;1;2048;0;2.2.0;32.307200;47.896303;1330.400000;4199.190821
1;1;0;1;1;0;1;0;1;1;0;1;0;1;4096;0;2.2.0;32.902800;46.928390;1378.400000;4228.360342
1;1;0;1;1;0;1;0;1;1;0;1;1;0;512;0;2.2.0;31.030000;49.903871;1316.600000;4301.337191
1;1;0;1;1;0;1;0;1;1;0;1;1;0;1024;0;2.2.0;31.516200;48.896120;1351.800000;4304.911390
1;1;0;1;1;0;1;0;1;1;0;1;1;0;2048;0;2.2.0;31.924400;49.548125;1413.000000;4489.795873
1;1;0;1;1;0;1;0;1;1;0;1;1;0;4096;0;2.2.0;32.188800;47.537868;1322.800000;4159.714003
1;1;0;1;1;0;1;0;1;1;1;1;0;1;512;0;2.2.0;31.637400;63.385625;1478.000000;4483.237562
1;1;0;1;1;0;1;0;1;1;1;1;0;1;1024;0;2.2.0;31.967600;62.429568;1480.400000;4379.711690
1;1;0;1;1;0;1;0;1;1;1;1;0;1;2048;0;2.2.0;33.148400;61.222424;1541.000000;4376.054485
1;1;0;1;1;0;1;0;1;1;1;1;0;1;4096;0;2.2.0;33.351400;61.217832;1536.200000;4317.722578
1;1;0;1;1;0;1;0;1;1;1;1;1;0;512;0;2.2.0;31.368000;63.080750;1433.400000;4307.806053
1;1;0;1;1;0;1;0;1;1;1;1;1;0;1024;0;2.2.0;32.441400;61.418629;1521.600000;4398.742871
1;1;0;1;1;0;1;0;1;1;1;1;1;0;2048;0;2.2.0;32.889600;62.483182;1524.200000;4401.733705
1;1;0;1;1;0;1;0;1;1;1;1;1;0;4096;0;2.2.0;31.953200;63.609254;1487.800000;4365.930331
1;1;0;1;0;0;0;1;0;0;0;1;0;1;512;1;2.2.0;164.371600;49.679229;6898.600000;7199.847056
1;1;0;1;0;0;0;1;0;0;0;1;0;1;1024;1;2.2.0;165.864800;49.593860;6964.000000;7240.153025
1;1;0;1;0;0;0;1;0;0;0;1;0;1;2048;1;2.2.0;162.200400;49.716780;6993.400000;7343.002064
1;1;0;1;0;0;0;1;0;0;0;1;0;1;4096;1;2.2.0;166.577400;48.468507;6938.000000;7198.418730
1;1;0;1;0;0;0;1;0;0;0;1;0;1;512;5;2.2.0;165.340400;49.357745;6914.600000;7201.394500
1;1;0;1;0;0;0;1;0;0;0;1;0;1;1024;5;2.2.0;166.839200;49.323009;7111.400000;7365.573581
1;1;0;1;0;0;0;1;0;0;0;1;0;1;2048;5;2.2.0;164.889800;49.097346;7059.800000;7353.197487
1;1;0;1;0;0;0;1;0;0;0;1;0;1;4096;5;2.2.0;165.028200;49.044742;6916.800000;7204.777461
1;1;0;1;0;0;0;1;0;0;0;1;0;1;512;9;2.2.0;165.027800;49.460031;6990.000000;7289.839531
1;1;0;1;0;0;0;1;0;0;0;1;0;1;1024;9;2.2.0;166.738600;49.491124;7130.200000;7389.192241
1;1;0;1;0;0;0;1;0;0;0;1;0;1;2048;9;2.2.0;165.048800;49.050527;7011.400000;7297.317048
1;1;0;1;0;0;0;1;0;0;0;1;0;1;4096;9;2.2.0;167.429000;48.408087;6916.600000;7157.678455
1;1;0;1;0;0;0;1;0;0;0;1;1;0;512;1;2.2.0;164.927600;52.426372;7216.200000;7514.539653
1;1;0;1;0;0;0;1;0;0;0;1;1;0;1024;1;2.2.0;165.194600;53.341266;7335.200000;7630.055323
1;1;0;1;0;0;0;1;0;0;0;1;1;0;2048;1;2.2.0;164.694600;48.928022;7040.200000;7338.706520
1;1;0;1;0;0;0;1;0;0;0;1;1;0;4096;1;2.2.0;165.391800;48.814696;6935.200000;7216.020972
1;1;0;1;0;0;0;1;0;0;0;1;1;0;512;5;2.2.0;162.654800;53.432372;7103.000000;7448.787891
1;1;0;1;0;0;0;1;0;0;0;1;1;0;1024;5;2.2.0;167.472400;52.043567;7319.200000;7563.042435
1;1;0;1;0;0;0;1;0;0;0;1;1;0;2048;5;2.2.0;163.138800;49.512995;6988.800000;7317.730511
1;1;0;1;0;0;0;1;0;0;0;1;1;0;4096;5;2.2.0;164.714600;49.132630;6833.200000;7126.831210
1;1;0;1;0;0;0;1;0;0;0;1;1;0;512;9;2.2.0;164.746200;52.630491;7243.400000;7548.406181
1;1;0;1;0;0;0;1;0;0;0;1;1;0;1024;9;2.2.0;164.750600;52.766243;7260.400000;7562.621032
1;1;0;1;0;0;0;1;0;0;0;1;1;0;2048;9;2.2.0;165.444800;48.816964;6922.400000;7204.804058
1;1;0;1;0;0;0;1;0;0;0;1;1;0;4096;9;2.2.0;165.378400;49.379374;6961.800000;7246.942344
1;1;0;1;0;0;0;1;0;0;1;1;0;1;512;1;2.2.0;164.582000;52.833180;7159.000000;7462.480039
1;1;0;1;0;0;0;1;0;0;1;1;0;1;1024;1;2.2.0;165.080600;53.024929;7297.200000;7583.856644
1;1;0;1;0;0;0;1;0;0;1;1;0;1;2048;1;2.2.0;164.688400;52.079991;7201.800000;7497.497940
1;1;0;1;0;0;0;1;0;0;1;1;0;1;4096;1;2.2.0;165.514400;51.871583;7024.000000;7302.108044
1;1;0;1;0;0;0;1;0;0;1;1;0;1;512;5;2.2.0;164.683200;52.844965;7257.200000;7552.538027
1;1;0;1;0;0;0;1;0;0;1;1;0;1;1024;5;2.2.0;164.633800;53.233130;7294.200000;7594.133115
1;1;0;1;0;0;0;1;0;0;1;1;0;1;2048;5;2.2.0;165.158400;52.155602;7152.400000;7436.160442
1;1;0;1;0;0;0;1;0;0;1;1;0;1;4096;5;2.2.0;164.601000;52.303428;7161.600000;7459.310958
1;1;0;1;0;0;0;1;0;0;1;1;0;1;512;9;2.2.0;164.407400;52.984580;7231.800000;7536.438628
1;1;0;1;0;0;0;1;0;0;1;1;0;1;1024;9;2.2.0;166.654800;52.559300;7276.400000;7538.750175
1;1;0;1;0;0;0;1;0;0;1;1;0;1;2048;9;2.2.0;164.090400;52.447914;7019.400000;7322.750418
1;1;0;1;0;0;0;1;0;0;1;1;0;1;4096;9;2.2.0;165.608600;52.589244;7350.200000;7638.146384
1;1;0;1;0;0;0;1;0;0;1;1;1;0;512;1;2.2.0;164.476200;55.923419;7400.600000;7699.354843
1;1;0;1;0;0;0;1;0;0;1;1;1;0;1024;1;2.2.0;165.314000;55.701764;7427.000000;7710.849426
1;1;0;1;0;0;0;1;0;0;1;1;1;0;2048;1;2.2.0;165.905200;51.727315;7121.400000;7387.091657
1;1;0;1;0;0;0;1;0;0;1;1;1;0;4096;1;2.2.0;166.760800;51.545240;7244.200000;7501.322758
1;1;0;1;0;0;0;1;0;0;1;1;1;0;512;5;2.2.0;164.784200;56.943081;7449.800000;7763.015727
1;1;0;1;0;0;0;1;0;0;1;1;1;0;1024;5;2.2.0;164.473800;55.897193;7439.000000;7737.618042
1;1;0;1;0;0;0;1;0;0;1;1;1;0;2048;5;2.2.0;163.168400;52.709523;7104.800000;7429.657769
1;1;0;1;0;0;0;1;0;0;1;1;1;0;4096;5;2.2.0;165.365600;53.093704;7267.200000;7564.324762
1;1;0;1;0;0;0;1;0;0;1;1;1;0;512;9;2.2.0;165.177400;55.859136;7412.800000;7696.962333
1;1;0;1;0;0;0;1;0;0;1;1;1;0;1024;9;2.2.0;164.231000;56.125273;7297.400000;7605.697354
1;1;0;1;0;0;0;1;0;0;1;1;1;0;2048;9;2.2.0;162.933600;52.757503;7188.000000;7518.007622
1;1;0;1;0;0;0;1;0;0;1;1;1;0;4096;9;2.2.0;167.196400;51.458804;7160.600000;7408.950603
1;1;0;1;0;0;1;1;0;0;0;1;0;1;512;1;2.2.0;165.140800;49.454650;7008.200000;7302.456645
1;1;0;1;0;0;1;1;0;0;0;1;0;1;1024;1;2.2.0;166.938800;49.261409;7116.400000;7369.718412
1;1;0;1;0;0;1;1;0;0;0;1;0;1;2048;1;2.2.0;167.573200;48.228172;7092.400000;7334.961173
1;1;0;1;0;0;1;1;0;0;0;1;0;1;4096;1;2.2.0;166.847600;48.409614;6894.400000;7145.599638
1;1;0;1;0;0;1;1;0;0;0;1;0;1;512;5;2.2.0;164.537200;49.740670;7079.000000;7383.139571
1;1;0;1;0;0;1;1;0;0;0;1;0;1;1024;5;2.2.0;165.515200;49.839367;7116.000000;7400.920747
1;1;0;1;0;0;1;1;0;0;0;1;0;1;2048;5;2.2.0;165.683000;49.213678;6988.400000;7272.483477
1;1;0;1;0;0;1;1;0;0;0;1;0;1;4096;5;2.2.0;164.945400;49.137109;6949.200000;7230.848237
1;1;0;1;0;0;1;1;0;0;0;1;0;1;512;9;2.2.0;165.510400;49.420365;7002.600000;7283.508641
1;1;0;1;0;0;1;1;0;0;0;1;0;1;1024;9;2.2.0;166.980000;49.404228;7153.800000;7407.123385
1;1;0;1;0;0;1;1;0;0;0;1;0;1;2048;9;2.2.0;164.943200;49.045186;6936.600000;7223.907793
1;1;0;1;0;0;1;1;0;0;0;1;0;1;4096;9;2.2.0;165.358000;49.059285;7079.400000;7360.105820
1;1;0;1;0;0;1;1;0;0;0;1;1;0;512;1;2.2.0;162.580600;53.231706;7048.800000;7393.937810
1;1;0;1;0;0;1;1;0;0;0;1;1;0;1024;1;2.2.0;165.251400;52.871854;7154.400000;7441.220827
1;1;0;1;0;0;1;1;0;0;0;1;1;0;2048;1;2.2.0;164.565000;49.082734;7022.800000;7320.303093
1;1;0;1;0;0;1;1;0;0;0;1;1;0;4096;1;2.2.0;164.143000;49.173447;6942.600000;7241.642504
1;1;0;1;0;0;1;1;0;0;0;1;1;0;512;5;2.2.0;163.079800;53.092414;7106.000000;7438.756831
1;1;0;1;0;0;1;1;0;0;0;1;1;0;1024;5;2.2.0;164.317200;53.100631;7244.600000;7548.711898
1;1;0;1;0;0;1;1;0;0;0;1;1;0;2048;5;2.2.0;163.467000;49.416347;6912.000000;7222.213039
1;1;0;1;0;0;1;1;0;0;0;1;1;0;4096;5;2.2.0;163.597000;49.397494;7026.800000;7349.352716
1;1;0;1;0;0;1;1;0;0;0;1;1;0;512;9;2.2.0;162.520400;53.366870;7120.200000;7458.422872
1;1;0;1;0;0;1;1;0;0;0;1;1;0;1024;9;2.2.0;165.523200;52.813553;7232.600000;7512.078550
1;1;0;1;0;0;1;1;0;0;0;1;1;0;2048;9;2.2.0;162.999000;49.652528;6877.600000;7204.248232
1;1;0;1;0;0;1;1;0;0;0;1;1;0;4096;9;2.2.0;166.014400;48.780263;7060.200000;7337.353170
1;1;0;1;0;0;1;1;0;0;1;1;0;1;512;1;2.2.0;164.642600;52.958720;7261.800000;7567.570274
1;1;0;1;0;0;1;1;0;0;1;1;0;1;1024;1;2.2.0;164.609200;53.106670;7146.600000;7442.601250
1;1;0;1;0;0;1;1;0;0;1;1;0;1;2048;1;2.2.0;165.464600;51.904877;7239.200000;7521.731692
1;1;0;1;0;0;1;1;0;0;1;1;0;1;4096;1;2.2.0;165.743400;52.642371;7275.800000;7563.908704
1;1;0;1;0;0;1;1;0;0;1;1;0;1;512;5;2.2.0;163.316400;53.290333;7132.000000;7453.934638
1;1;0;1;0;0;1;1;0;0;1;1;0;1;1024;5;2.2.0;166.347800;52.591469;7277.800000;7535.392685
1;1;0;1;0;0;1;1;0;0;1;1;0;1;2048;5;2.2.0;165.279800;52.124653;7126.200000;7409.393412
1;1;0;1;0;0;1;1;0;0;1;1;0;1;4096;5;2.2.0;165.628600;52.946543;7305.200000;7592.585349
1;1;0;1;0;0;1;1;0;0;1;1;0;1;512;9;2.2.0;161.918600;53.835198;7132.600000;7488.249201
1;1;0;1;0;0;1;1;0;0;1;1;0;1;1024;9;2.2.0;166.716600;52.605511;7324.200000;7585.834013
1;1;0;1;0;0;1;1;0;0;1;1;0;1;2048;9;2.2.0;165.288400;52.081632;7144.200000;7423.036313
1;1;0;1;0;0;1;1;0;0;1;1;0;1;4096;9;2.2.0;166.383200;51.768250;7311.800000;7579.167662
1;1;0;1;0;0;1;1;0;0;1;1;1;0;512;1;2.2.0;165.261000;55.582401;7338.000000;7627.233528
1;1;0;1;0;0;1;1;0;0;1;1;1;0;1024;1;2.2.0;166.668400;55.447913;7452.800000;7713.763365
1;1;0;1;0;0;1;1;0;0;1;1;1;0;2048;1;2.2.0;167.317000;51.374477;7159.000000;7398.230805
1;1;0;1;0;0;1;1;0;0;1;1;1;0;4096;1;2.2.0;164.843600;52.118245;7185.200000;7478.061549
1;1;0;1;0;0;1;1;0;0;1;1;1;0;512;5;2.2.0;166.333400;55.504696;7469.400000;7733.790373
1;1;0;1;0;0;1;1;0;0;1;1;1;0;1024;5;2.2.0;166.492000;55.282009;7335.200000;7592.206939
1;1;0;1;0;0;1;1;0;0;1;1;1;0;2048;5;2.2.0;165.404200;52.034995;7274.800000;7556.648434
1;1;0;1;0;0;1;1;0;0;1;1;1;0;4096;5;2.2.0;165.733000;51.978001;7193.800000;7470.632664
1;1;0;1;0;0;1;1;0;0;1;1;1;0;512;9;2.2.0;164.670600;55.934725;7403.800000;7702.362451
