root;fsync;synchronousCommit;fullPageWrites;trackActivities;trackCounts;sharedBuffers;tempBuffers;workMem;revision;performance;energy
1;0;1;1;0;1;128;2;4096;8.3.0;46615.000000;1484.200000
1;0;1;1;0;1;256;2;4096;8.3.0;46381.400000;1489.800000
1;0;1;1;0;1;64;8;4096;8.3.0;46694.000000;1525.400000
1;0;1;1;0;1;128;8;4096;8.3.0;46460.800000;1532.400000
1;0;1;1;0;1;256;8;4096;8.3.0;46207.200000;1487.800000
1;0;1;1;0;1;64;32;4096;8.3.0;46412.400000;1512.200000
1;0;1;1;0;1;128;32;4096;8.3.0;46577.600000;1525.600000
1;0;1;1;0;1;256;32;4096;8.3.0;46447.800000;1523.000000
1;0;1;1;1;0;64;2;256;8.3.0;46507.800000;1501.800000
1;0;1;1;1;0;128;2;256;8.3.0;46517.800000;1512.200000
1;0;1;1;1;0;256;2;256;8.3.0;46517.200000;1535.600000
1;0;1;1;1;0;64;8;256;8.3.0;46687.400000;1514.200000
1;0;1;1;1;0;128;8;256;8.3.0;46558.000000;1505.600000
1;0;1;1;1;0;256;8;256;8.3.0;46539.600000;1523.000000
1;0;1;1;1;0;64;32;256;8.3.0;46517.600000;1518.000000
1;0;1;1;1;0;128;32;256;8.3.0;46666.800000;1530.200000
1;0;1;1;1;0;256;32;256;8.3.0;46431.000000;1494.400000
1;0;1;1;1;0;64;2;1024;8.3.0;46505.800000;1509.800000
1;0;1;1;1;0;128;2;1024;8.3.0;46400.200000;1516.600000
1;0;1;1;1;0;256;2;1024;8.3.0;46750.800000;1516.000000
1;0;1;1;1;0;64;8;1024;8.3.0;46311.600000;1496.000000
1;0;1;1;1;0;128;8;1024;8.3.0;46551.000000;1532.800000
1;0;1;1;1;0;256;8;1024;8.3.0;46824.800000;1537.000000
1;0;1;1;1;0;64;32;1024;8.3.0;46801.800000;1522.400000
1;0;1;1;1;0;128;32;1024;8.3.0;46795.600000;1535.200000
1;0;1;1;1;0;256;32;1024;8.3.0;46477.800000;1507.200000
1;0;1;1;1;0;64;2;4096;8.3.0;46404.400000;1521.200000
1;0;1;1;1;0;128;2;4096;8.3.0;47187.000000;1526.400000
1;0;1;1;1;0;256;2;4096;8.3.0;46688.000000;1491.200000
1;0;1;1;1;0;64;8;4096;8.3.0;46771.000000;1519.200000
1;0;1;1;1;0;128;8;4096;8.3.0;46599.800000;1525.200000
1;0;1;1;1;0;256;8;4096;8.3.0;47064.800000;1523.600000
1;0;1;1;1;0;64;32;4096;8.3.0;46414.200000;1474.000000
1;0;1;1;1;0;128;32;4096;8.3.0;46612.800000;1508.400000
1;0;1;1;1;0;256;32;4096;8.3.0;46451.400000;1514.200000
1;0;1;1;1;1;64;2;256;8.3.0;46733.200000;1504.400000
1;0;1;1;1;1;128;2;256;8.3.0;46463.200000;1491.600000
1;0;1;1;1;1;256;2;256;8.3.0;46692.800000;1512.600000
1;0;1;1;1;1;64;8;256;8.3.0;46723.200000;1491.200000
1;0;1;1;1;1;128;8;256;8.3.0;46554.000000;1478.600000
1;0;1;1;1;1;256;8;256;8.3.0;46778.400000;1501.400000
1;0;1;1;1;1;64;32;256;8.3.0;46707.600000;1486.800000
1;0;1;1;1;1;128;32;256;8.3.0;46742.000000;1512.600000
1;0;1;1;1;1;256;32;256;8.3.0;46982.000000;1532.200000
1;0;1;1;1;1;64;2;1024;8.3.0;46856.000000;1522.200000
1;0;1;1;1;1;128;2;1024;8.3.0;46877.200000;1522.800000
1;0;1;1;1;1;256;2;1024;8.3.0;46812.200000;1521.400000
1;0;1;1;1;1;64;8;1024;8.3.0;46751.800000;1508.800000
1;0;1;1;1;1;128;8;1024;8.3.0;46970.200000;1537.800000
1;0;1;1;1;1;256;8;1024;8.3.0;46674.600000;1518.400000
1;0;1;1;1;1;64;32;1024;8.3.0;47233.200000;1550.000000
1;0;1;1;1;1;128;32;1024;8.3.0;46752.200000;1523.600000
1;0;1;1;1;1;256;32;1024;8.3.0;46796.200000;1525.400000
1;0;1;1;1;1;64;2;4096;8.3.0;46733.400000;1545.600000
1;0;1;1;1;1;128;2;4096;8.3.0;47014.000000;1523.800000
1;0;1;1;1;1;256;2;4096;8.3.0;46885.800000;1529.600000
1;0;1;1;1;1;64;8;4096;8.3.0;46753.400000;1523.000000
1;0;1;1;1;1;128;8;4096;8.3.0;46800.800000;1560.400000
1;0;1;1;1;1;256;8;4096;8.3.0;46925.400000;1512.400000
1;0;1;1;1;1;64;32;4096;8.3.0;46849.400000;1515.200000
1;0;1;1;1;1;128;32;4096;8.3.0;46787.200000;1520.800000
1;0;1;1;1;1;256;32;4096;8.3.0;46325.400000;1493.000000
1;1;0;0;0;0;64;2;256;8.3.0;136455.800000;3574.400000
1;1;0;0;0;0;128;2;256;8.3.0;133624.800000;3504.400000
1;1;0;0;0;0;256;2;256;8.3.0;135069.000000;3523.800000
1;1;0;0;0;0;64;8;256;8.3.0;134959.400000;3492.600000
1;1;0;0;0;0;128;8;256;8.3.0;133984.800000;3499.200000
1;1;0;0;0;0;256;8;256;8.3.0;134915.400000;3536.200000
1;1;0;0;0;0;64;32;256;8.3.0;129289.600000;3316.800000
1;1;0;0;0;0;128;32;256;8.3.0;135706.600000;3589.400000
1;1;0;0;0;0;256;32;256;8.3.0;132823.000000;3480.000000
1;1;0;0;0;0;64;2;1024;8.3.0;131859.600000;3441.200000
1;1;0;0;0;0;128;2;1024;8.3.0;131468.000000;3476.600000
1;1;0;0;0;0;256;2;1024;8.3.0;134031.200000;3547.600000
1;1;0;0;0;0;64;8;1024;8.3.0;132700.000000;3447.000000
1;1;0;0;0;0;128;8;1024;8.3.0;130750.800000;3439.800000
1;1;0;0;0;0;256;8;1024;8.3.0;131793.400000;3478.800000
1;1;0;0;0;0;64;32;1024;8.3.0;135660.400000;3573.800000
1;1;0;0;0;0;128;32;1024;8.3.0;127243.800000;3291.000000
1;1;0;0;0;0;256;32;1024;8.3.0;136341.400000;3565.600000
1;1;0;0;0;0;64;2;4096;8.3.0;132542.000000;3476.600000
1;1;0;0;0;0;128;2;4096;8.3.0;133393.200000;3478.200000
1;1;0;0;0;0;256;2;4096;8.3.0;132200.200000;3514.000000
1;1;0;0;0;0;64;8;4096;8.3.0;130604.800000;3394.200000
1;1;0;0;0;0;128;8;4096;8.3.0;135612.400000;3569.200000
1;1;0;0;0;0;256;8;4096;8.3.0;135307.400000;3506.600000
1;1;0;0;0;0;64;32;4096;8.3.0;131737.400000;3430.600000
1;1;0;0;0;0;128;32;4096;8.3.0;132886.000000;3431.000000
1;1;0;0;0;0;256;32;4096;8.3.0;134589.600000;3508.800000
1;1;0;0;0;1;64;2;256;8.3.0;133882.400000;3509.600000
1;1;0;0;0;1;128;2;256;8.3.0;135331.600000;3546.200000
1;1;0;0;0;1;256;2;256;8.3.0;133749.000000;3473.200000
1;1;0;0;0;1;64;8;256;8.3.0;133634.400000;3515.600000
1;1;0;0;0;1;128;8;256;8.3.0;133596.600000;3473.800000
1;1;0;0;0;1;256;8;256;8.3.0;136333.800000;3560.800000
1;1;0;0;0;1;64;32;256;8.3.0;134278.200000;3522.400000
1;1;0;0;0;1;128;32;256;8.3.0;133749.400000;3486.400000
1;1;0;0;0;1;256;32;256;8.3.0;135823.200000;3570.400000
1;1;0;0;0;1;64;2;1024;8.3.0;132218.000000;3438.800000
1;1;0;0;0;1;128;2;1024;8.3.0;135630.000000;3562.600000
1;1;0;0;0;1;256;2;1024;8.3.0;130366.800000;3387.800000
1;1;0;0;0;1;64;8;1024;8.3.0;134427.400000;3535.000000
1;1;0;0;0;1;128;8;1024;8.3.0;130543.600000;3412.800000
1;1;0;0;0;1;256;8;1024;8.3.0;135761.200000;3569.800000
1;1;0;0;0;1;64;32;1024;8.3.0;130868.600000;3427.400000
1;1;0;0;0;1;128;32;1024;8.3.0;132768.200000;3439.600000
1;1;0;0;0;1;256;32;1024;8.3.0;139426.000000;3623.800000
1;1;0;0;0;1;64;2;4096;8.3.0;132637.000000;3486.600000
1;1;0;0;0;1;128;2;4096;8.3.0;132203.600000;3485.600000
1;1;0;0;0;1;256;2;4096;8.3.0;132963.800000;3438.200000
1;1;0;0;0;1;64;8;4096;8.3.0;129471.000000;3376.600000
1;1;0;0;0;1;128;8;4096;8.3.0;140983.400000;3682.000000
1;1;0;0;0;1;256;8;4096;8.3.0;131261.200000;3454.600000
1;1;0;0;0;1;64;32;4096;8.3.0;128417.800000;3345.800000
1;1;0;0;0;1;128;32;4096;8.3.0;132338.600000;3429.400000
1;1;0;0;0;1;256;32;4096;8.3.0;129652.600000;3361.400000
1;1;0;0;1;0;64;2;256;8.3.0;132473.400000;3462.800000
1;1;0;0;1;0;128;2;256;8.3.0;132275.400000;3419.000000
1;1;0;0;1;0;256;2;256;8.3.0;131727.400000;3468.800000
1;1;0;0;1;0;64;8;256;8.3.0;133164.400000;3440.400000
1;1;0;0;1;0;128;8;256;8.3.0;132011.000000;3430.200000
1;1;0;0;1;0;256;8;256;8.3.0;134239.400000;3467.200000
1;1;0;0;1;0;64;32;256;8.3.0;130240.800000;3376.400000
1;1;0;0;1;0;128;32;256;8.3.0;134485.200000;3499.200000
1;1;0;0;1;0;256;32;256;8.3.0;135844.000000;3562.600000
1;1;0;0;1;0;64;2;1024;8.3.0;130483.000000;3367.600000
1;1;0;0;1;0;128;2;1024;8.3.0;131781.200000;3420.200000
1;1;0;0;1;0;256;2;1024;8.3.0;133313.600000;3468.400000
1;1;0;0;1;0;64;8;1024;8.3.0;131169.000000;3411.000000
1;1;0;0;1;0;128;8;1024;8.3.0;136143.600000;3542.000000
1;1;0;0;1;0;256;8;1024;8.3.0;132022.400000;3425.800000
1;1;0;0;1;0;64;32;1024;8.3.0;133348.200000;3495.200000
1;1;0;0;1;0;128;32;1024;8.3.0;130621.600000;3398.200000
1;1;0;0;1;0;256;32;1024;8.3.0;133283.000000;3501.400000
1;1;0;0;1;0;64;2;4096;8.3.0;128320.800000;3350.600000
1;1;0;0;1;0;128;2;4096;8.3.0;134138.800000;3502.800000
1;1;0;0;1;0;256;2;4096;8.3.0;133050.000000;3434.000000
1;1;0;0;1;0;64;8;4096;8.3.0;134655.400000;3564.600000
1;1;0;0;1;0;128;8;4096;8.3.0;131102.800000;3389.600000
1;1;0;0;1;0;256;8;4096;8.3.0;131930.800000;3469.400000
1;1;0;0;1;0;64;32;4096;8.3.0;130955.800000;3382.400000
1;1;0;0;1;0;128;32;4096;8.3.0;133001.400000;3523.400000
1;1;0;0;1;0;256;32;4096;8.3.0;133534.200000;3513.000000
1;1;0;0;1;1;64;2;256;8.3.0;131695.000000;3442.800000
1;1;0;0;1;1;128;2;256;8.3.0;131667.800000;3420.200000
1;1;0;0;1;1;256;2;256;8.3.0;131810.400000;3447.400000
1;1;0;0;1;1;64;8;256;8.3.0;136979.000000;3594.400000
1;1;0;0;1;1;128;8;256;8.3.0;132351.400000;3414.600000
1;1;0;0;1;1;256;8;256;8.3.0;135852.400000;3498.200000
1;1;0;0;1;1;64;32;256;8.3.0;134738.800000;3486.800000
1;1;0;0;1;1;128;32;256;8.3.0;135614.000000;3551.800000
1;1;0;0;1;1;256;32;256;8.3.0;135542.600000;3475.200000
1;1;0;0;1;1;64;2;1024;8.3.0;133912.800000;3446.600000
1;1;0;0;1;1;128;2;1024;8.3.0;136545.200000;3554.800000
1;1;0;0;1;1;256;2;1024;8.3.0;135362.800000;3520.000000
1;1;0;0;1;1;64;8;1024;8.3.0;135458.200000;3490.800000
1;1;0;0;1;1;128;8;1024;8.3.0;135632.600000;3475.600000
1;1;0;0;1;1;256;8;1024;8.3.0;135590.600000;3535.800000
1;1;0;0;1;1;64;32;1024;8.3.0;131342.800000;3416.200000
1;1;0;0;1;1;128;32;1024;8.3.0;135249.800000;3490.400000
1;1;0;0;1;1;256;32;1024;8.3.0;135168.400000;3559.000000
1;1;0;0;1;1;64;2;4096;8.3.0;133870.000000;3518.200000
1;1;0;0;1;1;128;2;4096;8.3.0;134644.000000;3483.800000
1;1;0;0;1;1;256;2;4096;8.3.0;134019.000000;3467.600000
1;1;0;0;1;1;64;8;4096;8.3.0;134738.400000;3547.600000
1;1;0;0;1;1;128;8;4096;8.3.0;133106.000000;3474.000000
1;1;0;0;1;1;256;8;4096;8.3.0;134113.200000;3478.000000
1;1;0;0;1;1;64;32;4096;8.3.0;134370.800000;3470.000000
1;1;0;0;1;1;128;32;4096;8.3.0;132487.400000;3492.400000
1;1;0;0;1;1;256;32;4096;8.3.0;131185.400000;3395.000000
1;1;0;1;0;0;64;2;256;8.3.0;136890.400000;3569.600000
1;1;0;1;0;0;128;2;256;8.3.0;135048.600000;3623.400000
1;1;0;1;0;0;256;2;256;8.3.0;136837.800000;3532.200000
1;1;0;1;0;0;64;8;256;8.3.0;131837.200000;3491.200000
1;1;0;1;0;0;128;8;256;8.3.0;131236.600000;3406.600000
1;1;0;1;0;0;256;8;256;8.3.0;133510.400000;3453.000000
1;1;0;1;0;0;64;32;256;8.3.0;137127.000000;3578.800000
1;1;0;1;0;0;128;32;256;8.3.0;135051.000000;3555.600000
1;1;0;1;0;0;256;32;256;8.3.0;136622.000000;3529.600000
1;1;0;1;0;0;64;2;1024;8.3.0;135076.200000;3513.200000
1;1;0;1;0;0;128;2;1024;8.3.0;137218.200000;3587.600000
1;1;0;1;0;0;256;2;1024;8.3.0;135993.400000;3568.200000
1;1;0;1;0;0;64;8;1024;8.3.0;133410.000000;3462.400000
1;1;0;1;0;0;128;8;1024;8.3.0;130578.000000;3368.600000
1;1;0;1;0;0;256;8;1024;8.3.0;138245.200000;3616.200000
1;1;0;1;0;0;64;32;1024;8.3.0;134519.000000;3447.800000
1;1;0;1;0;0;128;32;1024;8.3.0;135323.200000;3534.800000
1;1;0;1;0;0;256;32;1024;8.3.0;134646.200000;3474.400000
1;1;0;1;0;0;64;2;4096;8.3.0;134209.200000;3473.200000
1;1;0;1;0;0;128;2;4096;8.3.0;138294.400000;3649.800000
1;1;0;1;0;0;256;2;4096;8.3.0;134997.400000;3482.400000
1;1;0;1;0;0;64;8;4096;8.3.0;136884.000000;3528.400000
1;1;0;1;0;0;128;8;4096;8.3.0;133337.600000;3384.400000
1;1;0;1;0;0;256;8;4096;8.3.0;137294.800000;3552.000000
1;1;0;1;0;0;64;32;4096;8.3.0;135630.000000;3569.800000
1;1;0;1;0;0;128;32;4096;8.3.0;137057.400000;3607.000000
1;1;0;1;0;0;256;32;4096;8.3.0;138631.400000;3636.000000
1;1;0;1;0;1;64;2;256;8.3.0;134987.200000;3522.000000
1;1;0;1;0;1;128;2;256;8.3.0;136870.800000;3628.600000
1;1;0;1;0;1;256;2;256;8.3.0;135600.200000;3564.400000
1;1;0;1;0;1;64;8;256;8.3.0;138369.400000;3616.400000
1;1;0;1;0;1;128;8;256;8.3.0;136260.800000;3650.400000
1;1;0;1;0;1;256;8;256;8.3.0;134102.000000;3529.800000
1;1;0;1;0;1;64;32;256;8.3.0;134956.000000;3561.400000
1;1;0;1;0;1;128;32;256;8.3.0;134666.400000;3556.200000
1;1;0;1;0;1;256;32;256;8.3.0;137280.000000;3697.200000
1;1;0;1;0;1;64;2;1024;8.3.0;131850.200000;3473.600000
1;1;0;1;0;1;128;2;1024;8.3.0;135485.600000;3589.400000
1;1;0;1;0;1;256;2;1024;8.3.0;134831.600000;3551.400000
1;1;0;1;0;1;64;8;1024;8.3.0;135714.800000;3552.200000
1;1;0;1;0;1;128;8;1024;8.3.0;136768.000000;3621.600000
1;1;0;1;0;1;256;8;1024;8.3.0;134254.200000;3550.000000
1;1;0;1;0;1;64;32;1024;8.3.0;138701.400000;3560.000000
1;1;0;1;0;1;128;32;1024;8.3.0;140847.200000;3731.600000
1;1;0;1;0;1;256;32;1024;8.3.0;134690.400000;3558.000000
1;1;0;1;0;1;64;2;4096;8.3.0;137289.000000;3613.800000
1;1;0;1;0;1;128;2;4096;8.3.0;139647.800000;3693.000000
1;1;0;1;0;1;256;2;4096;8.3.0;134923.200000;3578.400000
1;1;0;1;0;1;64;8;4096;8.3.0;135161.200000;3515.600000
1;1;0;1;0;1;128;8;4096;8.3.0;137829.600000;3618.800000
1;1;0;1;0;1;256;8;4096;8.3.0;136736.200000;3597.600000
1;1;0;1;0;1;64;32;4096;8.3.0;135629.400000;3597.200000
1;1;0;1;0;1;128;32;4096;8.3.0;138524.600000;3655.800000
1;1;0;1;0;1;256;32;4096;8.3.0;138982.600000;3636.400000
1;1;0;1;1;0;64;2;256;8.3.0;140491.600000;3673.800000
1;1;0;1;1;0;128;2;256;8.3.0;138332.600000;3595.000000
1;1;0;1;1;0;256;2;256;8.3.0;140950.600000;3710.800000
1;1;0;1;1;0;64;8;256;8.3.0;141618.400000;3684.600000
1;1;0;1;1;0;128;8;256;8.3.0;142638.000000;3715.000000
1;1;0;1;1;0;256;8;256;8.3.0;139655.800000;3610.000000
1;1;0;1;1;0;64;32;256;8.3.0;140165.600000;3694.000000
1;1;0;1;1;0;128;32;256;8.3.0;140915.400000;3626.000000
1;1;0;1;1;0;256;32;256;8.3.0;140016.800000;3633.800000
1;1;0;1;1;0;64;2;1024;8.3.0;140228.000000;3672.200000
1;1;0;1;1;0;128;2;1024;8.3.0;140842.000000;3720.400000
1;1;0;1;1;0;256;2;1024;8.3.0;136959.400000;3573.000000
1;1;0;1;1;0;64;8;1024;8.3.0;138765.200000;3625.200000
1;1;0;1;1;0;128;8;1024;8.3.0;138096.800000;3604.800000
1;1;0;1;1;0;256;8;1024;8.3.0;140390.400000;3633.600000
1;1;0;1;1;0;64;32;1024;8.3.0;139522.400000;3679.600000
1;1;0;1;1;0;128;32;1024;8.3.0;138660.800000;3641.000000
1;1;0;1;1;0;256;32;1024;8.3.0;143943.200000;3715.000000
1;1;0;1;1;0;64;2;4096;8.3.0;140311.800000;3614.800000
1;1;0;1;1;0;128;2;4096;8.3.0;131911.200000;3506.800000
1;1;0;1;1;0;256;2;4096;8.3.0;139497.400000;3629.800000
1;1;0;1;1;0;64;8;4096;8.3.0;139204.200000;3668.600000
1;1;0;1;1;0;128;8;4096;8.3.0;136843.800000;3584.000000
1;1;0;1;1;0;256;8;4096;8.3.0;135527.800000;3515.200000
1;1;0;1;1;0;64;32;4096;8.3.0;138943.400000;3610.400000
1;1;0;1;1;0;128;32;4096;8.3.0;138185.400000;3631.600000
1;1;0;1;1;0;256;32;4096;8.3.0;138895.200000;3638.800000
1;1;0;1;1;1;64;2;256;8.3.0;135234.000000;3513.400000
1;1;0;1;1;1;128;2;256;8.3.0;141082.400000;3675.400000
1;1;0;1;1;1;256;2;256;8.3.0;136546.200000;3594.400000
1;1;0;1;1;1;64;8;256;8.3.0;138112.800000;3638.400000
1;1;0;1;1;1;128;8;256;8.3.0;136436.000000;3525.800000
1;1;0;1;1;1;256;8;256;8.3.0;136729.200000;3549.800000
1;1;0;1;1;1;64;32;256;8.3.0;139137.000000;3645.000000
1;1;0;1;1;1;128;32;256;8.3.0;137237.200000;3616.800000
1;1;0;1;1;1;256;32;256;8.3.0;137724.200000;3572.600000
1;1;0;1;1;1;64;2;1024;8.3.0;135739.200000;3553.200000
1;1;0;1;1;1;128;2;1024;8.3.0;137186.600000;3605.200000
1;1;0;1;1;1;256;2;1024;8.3.0;139540.200000;3600.600000
1;1;0;1;1;1;64;8;1024;8.3.0;142008.000000;3710.200000
1;1;0;1;1;1;128;8;1024;8.3.0;139292.800000;3645.000000
1;1;0;1;1;1;256;8;1024;8.3.0;134859.000000;3551.000000
1;1;0;1;1;1;64;32;1024;8.3.0;141022.000000;3619.200000
1;1;0;1;1;1;128;32;1024;8.3.0;142199.600000;3708.800000
1;1;0;1;1;1;256;32;1024;8.3.0;139302.200000;3654.600000
1;1;0;1;1;1;64;2;4096;8.3.0;139900.600000;3668.800000
1;1;0;1;1;1;128;2;4096;8.3.0;140684.800000;3648.200000
1;1;0;1;1;1;256;2;4096;8.3.0;140433.000000;3661.200000
1;1;0;1;1;1;64;8;4096;8.3.0;136839.600000;3604.600000
1;1;0;1;1;1;128;8;4096;8.3.0;136724.400000;3601.800000
1;1;0;1;1;1;256;8;4096;8.3.0;136683.000000;3547.800000
1;1;0;1;1;1;64;32;4096;8.3.0;138867.000000;3610.200000
1;1;0;1;1;1;128;32;4096;8.3.0;136977.200000;3588.000000
1;1;0;1;1;1;256;32;4096;8.3.0;139169.000000;3665.400000
1;1;1;0;0;0;64;2;256;8.3.0;132203.800000;3449.200000
1;1;1;0;0;0;128;2;256;8.3.0;132604.800000;3520.600000
1;1;1;0;0;0;256;2;256;8.3.0;133900.600000;3531.200000
1;1;1;0;0;0;64;8;256;8.3.0;134334.000000;3537.000000
1;1;1;0;0;0;128;8;256;8.3.0;125404.400000;3398.400000
1;1;1;0;0;0;256;8;256;8.3.0;133404.800000;3465.200000
1;1;1;0;0;0;64;32;256;8.3.0;132467.800000;3517.400000
1;1;1;0;0;0;128;32;256;8.3.0;131583.000000;3476.600000
1;1;1;0;0;0;256;32;256;8.3.0;130682.800000;3454.000000
1;1;1;0;0;0;64;2;1024;8.3.0;132621.400000;3486.600000
1;1;1;0;0;0;128;2;1024;8.3.0;133545.600000;3496.000000
1;1;1;0;0;0;256;2;1024;8.3.0;132971.600000;3503.400000
1;1;1;0;0;0;64;8;1024;8.3.0;134852.200000;3490.000000
1;1;1;0;0;0;128;8;1024;8.3.0;136315.000000;3560.800000
1;1;1;0;0;0;256;8;1024;8.3.0;132666.200000;3510.400000
1;1;1;0;0;0;64;32;1024;8.3.0;132129.600000;3627.200000
1;1;1;0;0;0;128;32;1024;8.3.0;133666.200000;3522.200000
1;1;1;0;0;0;256;32;1024;8.3.0;131767.400000;3447.000000
1;1;1;0;0;0;64;2;4096;8.3.0;130337.200000;3428.200000
1;1;1;0;0;0;128;2;4096;8.3.0;133164.400000;3531.600000
1;1;1;0;0;0;256;2;4096;8.3.0;133927.600000;3561.000000
1;1;1;0;0;0;64;8;4096;8.3.0;135287.800000;3634.000000
1;1;1;0;0;0;128;8;4096;8.3.0;137327.000000;3692.600000
1;1;1;0;0;0;256;8;4096;8.3.0;133344.200000;3481.600000
1;1;1;0;0;0;64;32;4096;8.3.0;132759.000000;3426.400000
1;1;1;0;0;0;128;32;4096;8.3.0;134334.800000;3542.000000
1;1;1;0;0;0;256;32;4096;8.3.0;132785.600000;3507.400000
1;1;1;0;0;1;64;2;256;8.3.0;134110.600000;3543.200000
1;1;1;0;0;1;128;2;256;8.3.0;136842.200000;3567.200000
1;1;1;0;0;1;256;2;256;8.3.0;135922.000000;3560.400000
1;1;1;0;0;1;64;8;256;8.3.0;134080.800000;3563.800000
1;1;1;0;0;1;128;8;256;8.3.0;137657.600000;3564.200000
1;1;1;0;0;1;256;8;256;8.3.0;131946.000000;3478.200000
1;1;1;0;0;1;64;32;256;8.3.0;132894.800000;3503.000000
1;1;1;0;0;1;128;32;256;8.3.0;131364.400000;3403.400000
1;1;1;0;0;1;256;32;256;8.3.0;134256.800000;3468.200000
1;1;1;0;0;1;64;2;1024;8.3.0;136113.400000;3635.800000
1;1;1;0;0;1;128;2;1024;8.3.0;130383.400000;3424.000000
1;1;1;0;0;1;256;2;1024;8.3.0;131355.400000;3394.800000
1;1;1;0;0;1;64;8;1024;8.3.0;134931.800000;3542.000000
1;1;1;0;0;1;128;8;1024;8.3.0;133644.400000;3473.800000
1;1;1;0;0;1;256;8;1024;8.3.0;133251.600000;3483.400000
1;1;1;0;0;1;64;32;1024;8.3.0;132368.400000;3422.800000
1;1;1;0;0;1;128;32;1024;8.3.0;133874.400000;3482.400000
1;1;1;0;0;1;256;32;1024;8.3.0;135112.000000;3527.600000
1;1;1;0;0;1;64;2;4096;8.3.0;136458.400000;3703.200000
1;1;1;0;0;1;128;2;4096;8.3.0;133053.000000;3463.200000
1;1;1;0;0;1;256;2;4096;8.3.0;132262.200000;3411.000000
1;1;1;0;0;1;64;8;4096;8.3.0;133183.800000;3447.200000
1;1;1;0;0;1;128;8;4096;8.3.0;133286.000000;3463.200000
1;1;1;0;0;1;256;8;4096;8.3.0;135842.600000;3664.200000
1;1;1;0;0;1;64;32;4096;8.3.0;134364.400000;3496.000000
1;1;1;0;0;1;128;32;4096;8.3.0;133873.000000;3521.800000
1;1;1;0;0;1;256;32;4096;8.3.0;134608.600000;3484.600000
1;1;1;0;1;0;64;2;256;8.3.0;134157.400000;3473.600000
1;1;1;0;1;0;128;2;256;8.3.0;135754.400000;3526.200000
1;1;1;0;1;0;256;2;256;8.3.0;135862.000000;3588.000000
1;1;1;0;1;0;64;8;256;8.3.0;133943.000000;3452.600000
1;1;1;0;1;0;128;8;256;8.3.0;131542.800000;3410.400000
1;1;1;0;1;0;256;8;256;8.3.0;133679.600000;3482.600000
1;1;1;0;1;0;64;32;256;8.3.0;133072.400000;3497.400000
1;1;1;0;1;0;128;32;256;8.3.0;132344.800000;3418.000000
1;1;1;0;1;0;256;32;256;8.3.0;134325.400000;3482.000000
1;1;1;0;1;0;64;2;1024;8.3.0;139402.400000;3752.400000
1;1;1;0;1;0;128;2;1024;8.3.0;132390.800000;3469.000000
1;1;1;0;1;0;256;2;1024;8.3.0;133595.400000;3448.600000
1;1;1;0;1;0;64;8;1024;8.3.0;132315.200000;3438.800000
1;1;1;0;1;0;128;8;1024;8.3.0;135017.000000;3533.800000
1;1;1;0;1;0;256;8;1024;8.3.0;131766.400000;3453.200000
1;1;1;0;1;0;64;32;1024;8.3.0;132685.000000;3431.400000
1;1;1;0;1;0;128;32;1024;8.3.0;134356.600000;3453.600000
1;1;1;0;1;0;256;32;1024;8.3.0;134381.000000;3531.200000
1;1;1;0;1;0;64;2;4096;8.3.0;131709.200000;3422.600000
1;1;1;0;1;0;128;2;4096;8.3.0;132373.800000;3417.400000
1;1;1;0;1;0;256;2;4096;8.3.0;129499.400000;3389.000000
1;1;1;0;1;0;64;8;4096;8.3.0;135789.200000;3559.400000
1;1;1;0;1;0;128;8;4096;8.3.0;132048.800000;3404.000000
1;1;1;0;1;0;256;8;4096;8.3.0;133120.600000;3443.600000
1;1;1;0;1;0;64;32;4096;8.3.0;131301.000000;3454.600000
1;1;1;0;1;0;128;32;4096;8.3.0;130274.600000;3387.600000
1;1;1;0;1;0;256;32;4096;8.3.0;128968.400000;3446.000000
1;1;1;0;1;1;64;2;256;8.3.0;134107.400000;3465.400000
1;1;1;0;1;1;128;2;256;8.3.0;130923.000000;3432.000000
1;1;1;0;1;1;256;2;256;8.3.0;131228.600000;3426.400000
1;1;1;0;1;1;64;8;256;8.3.0;132419.200000;3421.400000
1;1;1;0;1;1;128;8;256;8.3.0;131563.800000;3422.400000
1;1;1;0;1;1;256;8;256;8.3.0;132543.600000;3470.000000
1;1;1;0;1;1;64;32;256;8.3.0;135693.600000;3530.000000
1;1;1;0;1;1;128;32;256;8.3.0;130087.400000;3365.800000
1;1;1;0;1;1;256;32;256;8.3.0;132261.200000;3421.000000
1;1;1;0;1;1;64;2;1024;8.3.0;128299.600000;3389.400000
1;1;1;0;1;1;128;2;1024;8.3.0;127180.000000;3346.400000
1;1;1;0;1;1;256;2;1024;8.3.0;130103.400000;3455.600000
1;1;1;0;1;1;64;8;1024;8.3.0;125966.200000;3338.600000
1;1;1;0;1;1;128;8;1024;8.3.0;129166.200000;3414.600000
1;1;1;0;1;1;256;8;1024;8.3.0;122151.800000;3256.000000
1;1;1;0;1;1;64;32;1024;8.3.0;123397.200000;3279.600000
1;1;1;0;1;1;128;32;1024;8.3.0;129568.000000;3495.800000
1;1;1;0;1;1;256;32;1024;8.3.0;127450.400000;3390.400000
1;1;1;0;1;1;64;2;4096;8.3.0;134920.400000;3585.600000
1;1;1;0;1;1;128;2;4096;8.3.0;128536.400000;3401.000000
1;1;1;0;1;1;256;2;4096;8.3.0;125375.600000;3332.200000
