root;journal;nojournal;journalCompression;journalCompressionSnappy;journalCompressionZlib;ssl;networkCompression;networkCompressionSnappy;networkCompressionZlib;wireObjectCheck;dataCompression;dataCompressionSnappy;dataCompressionZlib;indexPrefixCompression;journalCommitInterval;cacheSize;energy;performance
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;100;2048;10712.000000;289346.800000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;200;2048;10661.000000;293042.200000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;500;2048;10582.600000;291666.400000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;4096;10676.600000;295152.000000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;10;4096;10760.200000;294984.600000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;50;4096;10794.000000;292656.200000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;100;4096;10828.800000;301215.000000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;200;4096;10667.800000;293299.200000
1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;500;4096;10379.400000;292653.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;256;8110.200000;232407.800000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;10;256;7988.200000;227525.200000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;50;256;7786.800000;220707.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;100;256;7693.000000;226818.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;200;256;7803.000000;222708.200000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;500;256;7883.600000;224439.800000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;512;7814.200000;225615.400000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;10;512;7684.800000;222650.400000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;50;512;7896.400000;226407.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;100;512;7840.400000;222718.400000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;200;512;7833.600000;227975.200000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;500;512;7568.800000;224954.400000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1024;7757.000000;224346.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;10;1024;7843.400000;227480.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;50;1024;7857.000000;225955.800000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;100;1024;7736.800000;227669.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;200;1024;7904.200000;229403.800000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;500;1024;7733.600000;227943.200000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2048;7839.200000;222963.400000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;10;2048;7633.600000;223934.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;50;2048;7719.000000;221455.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;100;2048;7711.000000;227308.800000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;200;2048;7727.400000;225915.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;500;2048;7750.400000;224307.400000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;4096;7726.600000;221228.200000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;10;4096;7702.000000;224175.000000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;50;4096;7836.800000;223728.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;100;4096;7681.000000;223678.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;200;4096;7641.200000;222570.600000
1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;500;4096;7698.400000;226265.200000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;256;10845.000000;298531.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;10;256;10558.400000;296104.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;50;256;10730.400000;291649.200000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;100;256;10550.400000;300946.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;200;256;10873.400000;298847.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;500;256;10674.200000;304265.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;512;10733.000000;294323.000000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;10;512;10775.200000;296294.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;50;512;11026.600000;293371.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;100;512;10638.600000;293848.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;200;512;10546.600000;287908.200000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;500;512;10640.200000;298229.000000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1024;10989.600000;298002.200000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;10;1024;10900.800000;297841.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;50;1024;11017.400000;297113.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;100;1024;10563.400000;294933.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;200;1024;10850.000000;298615.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;500;1024;10685.800000;298600.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;2048;11069.600000;296196.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;10;2048;10866.800000;300957.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;50;2048;10935.800000;298483.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;100;2048;10852.800000;302563.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;200;2048;10297.200000;295507.200000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;500;2048;10661.000000;303627.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;4096;11147.800000;303617.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;10;4096;10887.600000;299416.400000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;50;4096;10791.800000;298650.800000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;100;4096;10826.600000;297892.200000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;200;4096;10524.000000;295791.600000
1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;500;4096;10887.000000;305318.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;256;7810.600000;222211.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;10;256;7784.000000;225957.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;50;256;7720.000000;225597.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;100;256;7756.000000;223483.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;200;256;7646.800000;224135.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;500;256;7679.400000;227557.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;512;7669.200000;218363.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;10;512;7820.800000;229727.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;50;512;7823.200000;226099.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;100;512;7716.800000;227048.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;200;512;7550.600000;223561.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;500;512;7579.200000;224987.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1024;7967.600000;228160.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;10;1024;7831.400000;230827.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;50;1024;7740.200000;220336.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;100;1024;7590.600000;225617.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;200;1024;7703.000000;224295.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;500;1024;7615.600000;224063.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2048;7659.600000;221413.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;10;2048;7779.400000;227834.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;50;2048;7590.000000;224786.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;100;2048;7609.200000;221656.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;200;2048;7610.200000;225038.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;500;2048;7522.600000;225530.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;4096;7870.000000;228483.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;10;4096;7573.400000;223103.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;50;4096;7623.400000;223770.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;100;4096;7576.000000;222477.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;200;4096;7555.200000;217314.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;500;4096;7465.800000;222270.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;256;10833.400000;300412.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;10;256;10946.200000;300045.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;50;256;10752.200000;292359.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;100;256;10604.600000;296064.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;200;256;10691.200000;301270.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;500;256;10654.600000;297730.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;512;10754.400000;296709.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;10;512;10572.800000;294332.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;50;512;10724.800000;295199.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;100;512;10654.400000;295774.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;200;512;10357.000000;294138.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;500;512;10331.400000;295945.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1024;10687.800000;295002.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;10;1024;10970.800000;305211.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;50;1024;10631.800000;297789.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;100;1024;10577.400000;295174.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;200;1024;10700.000000;298433.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;500;1024;10600.200000;290529.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;2048;10926.800000;299937.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;10;2048;10936.800000;295290.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;50;2048;10908.400000;298725.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;100;2048;10387.000000;293839.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;200;2048;10593.600000;290740.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;500;2048;10666.600000;297206.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;4096;10855.000000;295952.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;10;4096;10787.800000;294567.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;50;4096;10767.600000;297727.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;100;4096;10706.800000;298154.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;200;4096;10657.600000;300038.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;500;4096;10605.000000;292252.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;256;7521.000000;220945.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;10;256;7979.200000;224584.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;50;256;8032.000000;226987.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;100;256;7922.800000;223570.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;200;256;7905.200000;226592.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;500;256;7712.400000;222868.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;512;7945.000000;231718.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;10;512;7785.800000;226551.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;50;512;7559.200000;225325.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;100;512;7924.000000;231408.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;200;512;7578.800000;226549.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;500;512;7575.800000;227469.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1024;7883.800000;230334.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;10;1024;7647.200000;226292.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;50;1024;7716.200000;229034.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;100;1024;7827.800000;229026.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;200;1024;7682.200000;227530.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;500;1024;7564.600000;225222.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;2048;7774.000000;227395.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;10;2048;7563.600000;224955.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;50;2048;7851.600000;225552.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;100;2048;7898.600000;231884.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;200;2048;7623.200000;226110.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;500;2048;7478.400000;222689.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;4096;7691.400000;225443.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;10;4096;7752.600000;227275.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;50;4096;7629.800000;224060.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;100;4096;7574.400000;226426.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;200;4096;7540.400000;227000.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;500;4096;7735.200000;229818.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;256;10799.600000;300741.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;10;256;10732.400000;298233.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;50;256;10634.000000;299404.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;100;256;10489.400000;297357.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;200;256;10847.400000;302761.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;500;256;11069.400000;311888.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;512;10855.200000;300112.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;10;512;11035.200000;300799.400000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;50;512;10779.000000;293908.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;100;512;10661.600000;300061.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;200;512;10719.800000;301425.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;500;512;10740.200000;301438.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;1024;11103.000000;304388.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;10;1024;10847.800000;304684.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;50;1024;11180.000000;304497.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;100;1024;10955.600000;305324.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;200;1024;10720.600000;302036.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;500;1024;10656.800000;297192.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;2048;10971.400000;301972.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;10;2048;11086.200000;306606.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;50;2048;10827.400000;295156.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;100;2048;10757.400000;299633.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;200;2048;10744.600000;298773.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;500;2048;10531.800000;296717.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;4096;10706.000000;298964.400000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;10;4096;10756.200000;299247.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;50;4096;10906.600000;302931.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;100;4096;10541.000000;299299.400000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;200;4096;10556.800000;300213.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;500;4096;10574.400000;299124.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;256;7668.600000;225240.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;10;256;7704.800000;226946.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;50;256;7562.600000;224783.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;100;256;7644.400000;224489.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;200;256;7443.600000;221339.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;500;256;7474.400000;225754.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;512;7800.800000;229471.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;10;512;7765.400000;222895.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;50;512;7664.200000;224310.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;100;512;7447.800000;219803.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;200;512;7410.600000;222491.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;500;512;7428.000000;224479.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1024;7841.800000;227852.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;10;1024;7548.800000;221191.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;50;1024;7509.000000;222204.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;100;1024;7512.600000;224866.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;200;1024;7408.800000;220522.000000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;500;1024;7531.800000;223543.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;2048;7889.200000;227931.600000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;10;2048;7603.000000;225607.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;50;2048;7659.600000;228578.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;100;2048;7352.400000;216923.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;200;2048;7718.800000;229327.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;500;2048;7570.200000;226069.400000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;4096;7690.200000;227745.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;10;4096;7529.400000;223762.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;50;4096;7622.000000;223076.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;100;4096;7699.200000;224851.800000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;200;4096;7471.400000;220223.200000
1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;500;4096;7498.200000;227165.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;256;7756.200000;226709.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;10;256;7728.000000;225688.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;50;256;7813.600000;226842.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;100;256;7682.400000;230344.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;200;256;7829.600000;225440.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;500;256;7665.200000;223520.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;512;7798.000000;229455.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;10;512;7762.600000;226383.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;50;512;7736.000000;225191.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;100;512;7696.000000;229814.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;200;512;7496.600000;224741.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;500;512;7656.000000;226110.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1024;7840.600000;228385.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;10;1024;7651.200000;225752.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;50;1024;7805.000000;229618.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;100;1024;7704.600000;230373.800000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;200;1024;7747.000000;226005.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;500;1024;7461.200000;223272.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;2048;7642.200000;221935.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;10;2048;7786.600000;224922.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;50;2048;7673.400000;229779.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;100;2048;7748.600000;225883.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;200;2048;7542.600000;228610.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;500;2048;7427.800000;223205.400000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;4096;7801.800000;227459.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;10;4096;7672.800000;227859.000000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;50;4096;7795.800000;226676.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;100;4096;7624.200000;226811.200000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;200;4096;7538.600000;223569.600000
1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;500;4096;7566.200000;228049.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;256;10842.000000;297788.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;10;256;10677.800000;300600.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;50;256;10620.000000;292558.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;100;256;10460.000000;297470.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;200;256;10424.800000;293400.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;500;256;10337.400000;297052.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;512;10791.800000;295585.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;10;512;10661.400000;299333.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;50;512;10803.200000;296817.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;100;512;10517.600000;298314.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;200;512;10501.800000;297451.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;500;512;10679.600000;295701.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1024;10839.000000;297170.800000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;10;1024;10685.400000;299480.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;50;1024;10557.600000;298513.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;100;1024;10564.000000;295639.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;200;1024;10451.400000;295741.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;500;1024;10585.600000;302393.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;2048;10865.600000;297998.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;10;2048;10791.200000;305230.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;50;2048;10743.200000;293331.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;100;2048;10639.400000;298852.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;200;2048;10719.600000;300439.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;500;2048;10451.600000;298209.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;4096;10633.000000;297243.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;10;4096;10662.200000;296916.000000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;50;4096;10564.400000;296939.600000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;100;4096;10799.600000;305900.200000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;200;4096;10567.000000;292372.400000
1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;500;4096;10552.200000;296558.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;256;10782.000000;299185.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;10;256;10785.000000;298880.800000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;50;256;10705.000000;300663.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;100;256;10764.800000;298550.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;200;256;10751.600000;289803.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;500;256;10461.800000;298094.400000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;512;10836.400000;299000.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;10;512;10992.000000;294276.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;50;512;10624.200000;297696.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;100;512;10784.600000;301003.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;200;512;10487.400000;298061.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;500;512;10464.000000;296003.400000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1024;11056.400000;294558.400000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;10;1024;10613.600000;296886.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;50;1024;11100.000000;302487.200000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;100;1024;10916.400000;295828.000000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;200;1024;10595.400000;296954.600000
1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;500;1024;10512.200000;300218.800000
